#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESCCHANCELLOR600;Damn it all! You thought your efforts in the [Root.Location.GetName] System had been subtle, but apparently someone in the [Root.Location.Owner.PrimaryTitle.GetAdjective] state department has seen through your ruse. You were fortunate that your informants tipped you off when you did.;;;;;;;;;;;;;x
EVTOPTACHANCELLOR600;Time to go home, I think.;;;;;;;;;;;;;x
EVTOPTBCHANCELLOR600;What's the worst that could possibly happen?;;;;;;;;;;;;;x
EVTDESCCHANCELLOR601;You've received a new report from the state department. Apparently, [From.GetFullName], the [From.Liege.PrimaryTitle.GetAdjective] [From.Liege.GetChancellorName], had been attempting to subvert the historical records in order to fabricate a claim to one of your systems. [From.GetSheHeCap] has already fled to the [From.Liege.Capital.GetName] System.;;;;;;;;;;;;;x
EVTOPTBCHANCELLOR601;I've had more than enough of [From.Liege.PrimaryTitle.GetAdjective] treachery.;;;;;;;;;;;;;x
EVTDESCCHANCELLOR602;TO: [Root.GetTitle] [Root.GetFullName]\nFROM: [FromFrom.GetFullName], [FromFrom.GetChancellorName]\nRE: Diplomatic concerns\nI'm afraid to admit that Operation [Root.Religion.GetRandomEvilGodName] has been compromised, and that I have had to pull out and return to the [Root.Capital.GetName] System in order to avoid capture.;;;;;;;;;;;;;x
EVTDESCCHANCELLOR603;You've received a new report from the state department. Apparently, [From.GetFullName], the [From.Liege.PrimaryTitle.GetAdjective] [From.Liege.GetChancellorName], had been attempting to subvert the historical records in order to fabricate a claim to the [From.Location.GetName] System. [From.GetSheHeCap] is still within [Root.PrimaryTitle.GetAdjective] space.;;;;;;;;;;;;;x
EVTOPTACHANCELLOR603;Arrest [From.GetHerHim] at once!;;;;;;;;;;;;;x
EVTOPTBCHANCELLOR603;Escort [From.GetHerHim] out of our space, and make sure [From.GetSheHe] does not return.;;;;;;;;;;;;;x
EVTOPTCCHANCELLOR603;Escort [From.GetHerHim] out of our space.;;;;;;;;;;;;;x
EVTOPTDCHANCELLOR603;No, we will do nothing, for now.;;;;;;;;;;;;;x
EVTDESCCHANCELLOR604;It appears you have made a grave mistake. After discovering that you had been compromised, you returned to the [Root.Religion.GetRandomEviLGodName], only to discover that it had already been boarded by [Root.Location.Owner.PrimaryTitle.GetAdjective] marines. You've been placed under arrest!;;;;;;;;;;;;;x
EVTDESCCHANCELLOR605;TO: [Root.GetTitle] [Root.GetFullName]\nFROM: [From.GetTitle] [From.GetFullName]\nRE: [FromFrom.GetFullName]\nAs of 1300 hours today, Terran Standard Time, [FromFrom.GetFullName] has been placed into [From.PrimaryTitle.GetAdjective] custody, pending investigation into acts of espionage and subversion. We trust the [Root.PrimaryTitle.GetAdjective] government has nothing to do with these activities?;;;;;;;;;;;;;x
EVTDESCCHANCELLOR606;It appears you won't have much choice in the matter - the [Root.Location.Owner.PrimaryTitle.GetAdjective] government has issued a formal order demanding that you leave the system at once.;;;;;;;;;;;;;x
EVTDESCCHANCELLOR607;TO: [Root.GetTitle] [Root.GetFullName]\nFROM: [From.GetTitle] [From.GetFullName]\nRE: [FromFrom.GetFullName]\nPending investigation of foreign espionage and sedition, the [Root.PrimaryTitle.GetAdjective] embassy in the [FromFrom.Location.GetName] System is hereby expelled from [From.PrimaryTitle.GetAdjective] space.;;;;;;;;;;;;;x
EVTDESCCHANCELLOR608;Your choice was risky, but so far seems to be playing out well regardless. It appears that the [Root.Location.Owner.PrimaryTitle.GetAdjective] government is simply willing to ignore you - for now.;;;;;;;;;;;;;x
EVTNAMECHANCELLOR800;Scheming Exposed;;;;;;;;;;;;;x
EVTDESCCHANCELLOR800;The situation in the [Root.Location.GetName] System isn't looking good. [Root.Location.Owner.GetFullName] is onto your efforts to stir up dissent in the local population and leadership. Now may be a good time to return to [Root.Liege.Capital.GetName].;;;;;;;;;;;;;x
EVTOPTACHANCELLOR800;Time to go home, I think.;;;;;;;;;;;;;x
EVTOPTBCHANCELLOR800;What's the worst that could possibly happen?;;;;;;;;;;;;;x
EVTDESCCHANCELLOR801;You've received a new report from the state department. Apparently, [From.GetFullName], the [From.Liege.PrimaryTitle.GetAdjective] [From.Liege.GetChancellorName], had been attempting to stir up dissent and subversive activity in one of your systems. [From.GetSheHeCap] has already fled to the [From.Liege.Capital.GetName] System.;;;;;;;;;;;;;x
EVTOPTBCHANCELLOR801;I've had more than enough of [From.Liege.PrimaryTitle.GetAdjective] treachery.;;;;;;;;;;;;;x
EVTDESCCHANCELLOR802;TO: [Root.GetTitle] [Root.GetFullName]\nFROM: [FromFrom.GetFullName], [FromFrom.GetChancellorName]\nRE: Diplomatic concerns\nI'm afraid to admit that Operation [Root.Religion.GetRandomEvilGodName] has been compromised, and that I have had to pull out and return to the [Root.Capital.GetName] System in order to avoid capture.;;;;;;;;;;;;;x
EVTDESCCHANCELLOR803;You've received a new report from the state department. Apparently, [From.GetFullName], the [From.Liege.PrimaryTitle.GetAdjective] [From.Liege.GetChancellorName], had been attempting to stir up dissent and subversive activity in the [From.Location.GetName] System. [From.GetSheHeCap] is still within [Root.PrimaryTitle.GetAdjective] space.;;;;;;;;;;;;;x
EVTOPTACHANCELLOR803;Arrest [From.GetHerHim] at once!;;;;;;;;;;;;;x
EVTOPTBCHANCELLOR803;Escort [From.GetHerHim] out of our space, and make sure [From.GetSheHe] does not return.;;;;;;;;;;;;;x
EVTOPTCCHANCELLOR803;Escort [From.GetHerHim] out of our space.;;;;;;;;;;;;;x
EVTOPTDCHANCELLOR803;No, we will do nothing, for now.;;;;;;;;;;;;;x
EVTDESCCHANCELLOR804;It appears you have made a grave mistake. After discovering that you had been compromised, you returned to the [Root.Religion.GetRandomEviLGodName], only to discover that it had already been boarded by [Root.Location.Owner.PrimaryTitle.GetAdjective] marines. You've been placed under arrest!;;;;;;;;;;;;;x
EVTDESCCHANCELLOR805;TO: [Root.GetTitle] [Root.GetFullName]\nFROM: [From.GetTitle] [From.GetFullName]\nRE: [FromFrom.GetFullName]\nAs of 1300 hours today, Terran Standard Time, [FromFrom.GetFullName] has been placed into [From.PrimaryTitle.GetAdjective] custody, pending investigation into acts of espionage and subversion. We trust the [Root.PrimaryTitle.GetAdjective] government has nothing to do with these activities?;;;;;;;;;;;;;x
EVTDESCCHANCELLOR806;It appears you won't have much choice in the matter - the [Root.Location.Owner.PrimaryTitle.GetAdjective] government has issued a formal order demanding that you leave the system at once.;;;;;;;;;;;;;x
EVTDESCCHANCELLOR807;TO: [Root.GetTitle] [Root.GetFullName]\nFROM: [From.GetTitle] [From.GetFullName]\nRE: [FromFrom.GetFullName]\nPending investigation of foreign espionage and sedition, the [Root.PrimaryTitle.GetAdjective] embassy in the [FromFrom.Location.GetName] System is hereby expelled from [From.PrimaryTitle.GetAdjective] space.;;;;;;;;;;;;;x
EVTDESCCHANCELLOR808;Your choice was risky, but so far seems to be playing out well regardless. It appears that the [Root.Location.Owner.PrimaryTitle.GetAdjective] government is simply willing to ignore you - for now.;;;;;;;;;;;;;x
EVTNAMESTEWARD0;Local Economy Improved;;;;;;;;;;;;;x
EVTDESCSTEWARD0;Through continuous effort, you have managed to improve the state of the economy of the [Root.Location.GetName] System. [Root.Liege.GetTitle] [Root.Liege.GetFullName] will be most pleased.;;;;;;;;;;;;;x1
EVTDESCSTEWARD1;TO: [Root.GetTitle] [Root.GetFullName]\nFROM: [From.GetFullName], [Root.GetTreasurerName]\nRE: The [From.Location.GetName] System\nThrough diligent effort, I have managed to improve the economy of the [From.Location.GetName] System.;;;;;;;;;;;;;x
EVTTOOLTIPFLAVOR650;Economic recession ends!;;;;;;;;;;;;;x
EVTTOOLTIPFLAVOR700;Economic boom begins!;;;;;;;;;;;;;x
EVTNAMEMARSHAL100;Commanders Resist New Doctrine;;;;;;;;;;;;;x
EVTDESCMARSHAL100;You have been trying to instruct the garrison commanders in the [Root.Location.GetName] System in the latest naval technologies and doctrines being used in [Root.Liege.Capital.GetName], but they have been extremely stubborn and uncooperative.;;;;;;;;;;;;;x
EVTOPTAMARSHAL100;We'll see if that attitude holds up under fire.;;;;;;;;;;;;;x
EVTDESCMARSHAL101;TO: [Root.GetTitle] [Root.GetFullName]\nFROM: [From.GetFullName], [Root.GetMarshalTitle]\nRE: [From.Location.GetName] System\n[Root.PrimaryTitle.GetFOA], I regret to inform you that a conservative element in the local system forces is stubbornly resisting my efforts to modernize the military here in the [From.Location.GetName] System. It may be some time before I can properly educate them.;;;;;;;;;;;;;x
conservative_military_commanders;Military Conservatism;;;;;;;;;;;;;x
conservative_military_commanders_desc;The local garrison commanders in this system are extremely skeptical of recent innovations in military doctrine and technology, and are stubbornly sticking to their existing methods.;;;;;;;;;;;;;x
EVTNAMEMARSHAL200;Learning From The Best;;;;;;;;;;;;;x
EVTDESCMARSHAL200;While your goal is to modernize the military here in the [Root.Location.GetName] System, there is no reason that local knowledge should be discarded. One of the local garrison commanders is a reknowned military strategist, who could have much to offer the [Root.Liege.PrimaryTitle.GetFullName].;;;;;;;;;;;;;x
EVTTOOLTIPMARSHAL201;is asked to share their knowledge.;;;;;;;;;;;;;x
EVTDESCMARSHAL201;[From.GetFullName], the [From.Liege.PrimaryTitle.GetAdjective] [From.Liege.GetMarshalName], has asked to meet with you and discuss [From.GetHerHis] efforts to modernize the military in the [From.Location.GetName] System. [From.GetSheHeCap] believes that you have much to offer, not just to the local garrison, but to the [From.Liege.PrimaryTitle.GetFullName] itself.;;;;;;;;;;;;;x
EVTDESCMARSHAL202;[From.GetTitle] [From.GetFullName] agreed to meet with you, and the two of you had an extremely productive discussion regarding modern military technologies and combat doctrines. You believe this information will be of great benefit to the [Root.Liege.PrimaryTitle.GetFullName].;;;;;;;;;;;;;x
EVTDESCMARSHAL203;TO: [Root.GetTitle] [Root.GetFullName]\nFROM: [From.GetFullName], [Root.GetMarshalName]\nRE: Learning from the best\nAs part of my efforts to modernize the military in the [From.Location.GetName] System, I have spoken to a local garrison commander, [FromFrom.GetTitle] [FromFrom.GetFullName]. I believe [FromFrom.GetHerHis] insights will be of great benefit to the [Root.PrimaryTitle.GetFullName].;;;;;;;;;;;;;x
EVTDESCMARSHAL204;Though you're not sure what you could have possibly done to offend [From.GetHerHim], [From.GetTitle] [From.GetFullName] has refused to meet with you.;;;;;;;;;;;;;x
EVTNAMEMARSHAL300;Well-Trained Crews;;;;;;;;;;;;;x
EVTDESCMARSHAL300;Your efforts at driving recruitment in the [Root.Location.GetName] System have borne unexpected fruit - a new generation of spacers and naval officers who are among the finest in [Root.Liege.PrimaryTitle.GetAdjective] space.;;;;;;;;;;;;;x
EVTDESCMARSHAL301;TO: [Root.GetTitle] [Root.GetFullName]\nFROM: [From.GetFullName], [Root.GetMarshalName]\nRE: Training in the [From.Location.GetName] System\n[Root.PrimaryTitle.GetFOA], I am pleased to report that the latest generation of military officers in the [From.Location.GetName] System is one of the finest in [Root.PrimaryTitle.GetAdjective] history.;;;;;;;;;;;;;x
well_trained_crews;Well-Trained Crews;;;;;;;;;;;;;x
well_trained_crews_desc;The naval training program in this system has recently become well known for during out first-rate spacers.;;;;;;;;;;;;;x
EVTNAMEMARSHAL400;Training Accident;;;;;;;;;;;;;x
EVTDESCMARSHAL400;You can't imagine the incompetence on display here in the [Root.Location.GetName] System. During training exercises, one of the clods actually loaded the [Root.Religion.GetRandomEvilGodName]'s torpedo tubes with live ammunition!;;;;;;;;;;;;;x
EVTOPTAMARSHAL400;At least I was able to reach an escape pod in time.;;;;;;;;;;;;;x
EVTOPTBMARSHAL400;At least I'm still alive.;;;;;;;;;;;;;x
EVTDESCMARSHAL401;TO: [Root.GetTitle] [Root.GetFullName]\nFROM: [From.GetFullName], [Root.GetMarshalName]\nRE: Training accident\n[Root.PrimaryTitle.GetFOA], I regret to inform you that there was a training accident in the [From.Location.GetName] System, as the [From.Location.Religion.GetRandomEvilGodName]'s torpedo tubes were accidentally loaded with live ammunition. I will need time to recover from my injuries.;;;;;;;;;;;;;x
EVTNAMEMARSHAL500;Public Order Restored;;;;;;;;;;;;;x
EVTDESCMARSHAL500;Your efforts to restore order to the [Root.Location.GetName] System have finally borne fruit. Several dissident factions have been rounded up and imprisoned, and areas that were previously lawless have been brought back under [Root.Liege.PrimaryTitle.GetAdjective] control.;;;;;;;;;;;;;x
EVTDESCMARSHAL501;TO: [Root.GetTitle] [Root.GetFullName]\nFROM: [From.GetFullName], [Root.GetMarshalName]\nRE: [From.Location.GetName] System\n[Root.Primary.GetFOA], I am pleased to report that we have rounded up several dissident factions in the [From.Location.GetName] System, and brought severel previously lawless areas back under [Root.PrimaryTitle.GetAdjective] control.;;;;;;;;;;;;;x
EVTDESCSPYMASTER0;You have discovered a plot where [FromFrom.GetFullName] seeks to [FromFrom.GetPlot].;;;;;;;;;;;;;x
EVTOPTASPYMASTER0;I will report this to the [Liege.GetTitle].;;;;;;;;;;;;;x
EVTOPTBSPYMASTER0;I wonder how much that secret is worth to [FromFrom.GetHerHim]?;;;;;;;;;;;;;x
EVTOPTCSPYMASTER0;It's none of my concern.;;;;;;;;;;;;;x
EVTDESCSPYMASTER1;Disaster! [From.GetFullName], the head of [From.Liege.PrimaryTitle.GetAdjective] Intelligence, has exposed your plot to [Root.GetPlot]!;;;;;;;;;;;;;x
EVTOPTASPYMASTER1;How did [From.GetSheHe] find out?!;;;;;;;;;;;;;x
EVTDESCSPYMASTER2;TO: [Root.GetFullName]\nFROM: [FromFrom.GetFullName], [FromFrom.Liege.PrimaryTitle.GetAdjective] Intelligence\nRE: Security concerns\nI have discovered that [From.GetBestName] is planning to [From.GetPlot].;;;;;;;;;;;;;x
EVTDESCSPYMASTER3;TO: [Root.GetFullName]\nFROM: $R$ERROR: UNTRACEABLE$W$\nRE: Security concerns\nI know you plan to [Root.GetPlot]. Either you start doing exactly what I want you to, or everyone else will find out, too.;;;;;;;;;;;;;x
EVTOPTASPYMASTER3;...what do you want?;;;;;;;;;;;;;x
EVTOPTBSPYMASTER3;...you can consider your debt to me absolved.;;;;;;;;;;;;;x
EVTOPTCSPYMASTER3;Go ahead. I could use a good scandal.;;;;;;;;;;;;;x
EVTDESCSPYMASTER4;TO: [Root.GetFullName]\nFROM: [From.GetFullName]\nRE: Security concerns\nI'll do anything you want, but please tell no-one! You need but name the price and you will have it!;;;;;;;;;;;;;x
EVTOPTASPYMASTER4;Having a [From.GetManWoman] in your debt is so rewarding.;;;;;;;;;;;;;x
EVTDESCSPYMASTER5;TO: [Root.GetFullName]\nFROM: [From.GetFullName]\nRE: Security concerns\nHave it your way, damn you. You may consider your debt absolved.;;;;;;;;;;;;;x
EVTOPTASPYMASTER5;At least that's finally over with.;;;;;;;;;;;;;x
EVTDESCSPYMASTER6;TO: [Root.GetFullName]\nFROM: [From.GetFullName]\nRE: Security concerns\nWas that a threat? If you think I care what your masters think, you are sorely mistaken.;;;;;;;;;;;;;x
EVTOPTASPYMASTER6;You just made a dangerous mistake.;;;;;;;;;;;;;x
EVTNAMESPYMASTER100;Plot Discovered!;;;;;;;;;;;;;x
EVTDESCSPYMASTER100;Your informants in the [Root.Location.GetName] System have given you a lead on a secretive conspiracy.;;;;;;;;;;;;;x
EVTOPTASPYMASTER100;Tell me more.;;;;;;;;;;;;;x
EVTTOOLTIPSPYMASTER101;'s plot is uncovered by your informants.;;;;;;;;;;;;;x
EVTNAMESPYMASTER200;System Becomes [Root.Liege.Religion.GetName];;;;;;;;;;;;;x
EVTDESCSPYMASTER200;After several months of continuous effort in the [Root.Location.GetName] System, you believe you are now in position to make a final push that will convert the majority of the population to the [Root.Liege.Religion.GetName] ideology.;;;;;;;;;;;;;x
EVTOPTASPYMASTER200;Our work here is done.;;;;;;;;;;;;;x
EVTOPTBSPYMASTER200;Now why would I do a silly thing like that?;;;;;;;;;;;;;x
EVTDESCSPYMASTER201;It appears that [From.Liege.PrimaryTitle.GetAdjective] Intelligence has been hard at work in the [From.Location.GetName] System. After a concerted propaganda campaign, the majority of the population has embraced the [From.Liege.Religion.GetName] ideology.;;;;;;;;;;;;;x
EVTNAMESPYMASTER300;System Becomes [Root.Religion.GetName];;;;;;;;;;;;;x
EVTDESCSPYMASTER300;After several months of continuous effort in the [Root.Location.GetName] System, you believe you are now in position to make a final push that will convert the majority of the population... to the [Root.Religion.GetName] ideology.;;;;;;;;;;;;;x
EVTOPTASPYMASTER300;The [Root.Liege.GetTitle] never did specify WHOSE propaganda...;;;;;;;;;;;;;x
EVTOPTBSPYMASTER300;No, I have my orders, and I'm going to stick to them.;;;;;;;;;;;;;x
EVTDESCSPYMASTER301;It appears that [From.Liege.PrimaryTitle.GetAdjective] Intelligence has been hard at work in the [From.Location.GetName] System, but there are signs of internal disagreement. Most of the population now follows the [From.Religion.GetName] ideology, rather than [From.Liege.GetTitle] [From.Liege.GetFullName]'s [From.Liege.Religion.GetName] ideology.;;;;;;;;;;;;;x
EVTNAMESPYMASTER400;Propaganda Causes Backlash;;;;;;;;;;;;;x
EVTDESCSPYMASTER400;Your propaganda efforts in the [Root.Location.GetName] System appear to have backfired, as stubborn [Root.Location.Religion.GetName] activists are pushing back against you. The tension is beginning to cause some civil unrest.;;;;;;;;;;;;;x
EVTOPTASPYMASTER400;Oops.;;;;;;;;;;;;;x
EVTDESCSPYMASTER401;TO: [Root.GetTitle] [Root.GetFullName]\nFROM: [From.GetFullName], [Root.PrimaryTitle.GetAdjective] Intelligence\nRE: Oops.\nI regret to inform you that our propaganda efforts in the [From.Location.GetName] System appear to have backfired, as the locals have been rather offended by the project. Civil unrest is rising as a result.;;;;;;;;;;;;;x
EVTNAMESPYMASTER500;Potential Plotter Persuaded;;;;;;;;;;;;;x
EVTDESCSPYMASTER500;Your efforts in the [Root.Location.GetName] System have finally borne fruit, as you have discovered someone who could potentially be enlisted to assist the [Root.Liege.PrimaryTitle.GetFullName] in your plan to [Root.Liege.GetPlot], and persuaded them to see [Root.Liege.GetFullName] in a better light.;;;;;;;;;;;;;x
EVTDESCSPYMASTER501;You have been spending some time with [From.Liege.PrimaryTitle.GetAdjective] officials, and have discovered that [From.Liege.GetTitle] [From.Liege.GetFullName] apparently shares your grievances against the [Root.Liege.GetTitle].;;;;;;;;;;;;;x
EVTOPTASPYMASTER501;Is the enemy of my enemy my friend?;;;;;;;;;;;;;x
EVTDESCSPYMASTER502;TO: [Root.GetTitle] [Root.GetFullName]\nFROM [From.GetFullName], [Root.PrimaryTitle.GetAdjective] Intelligence\nRE: Security Vulnerabilities\nOur agents have discovered a possible supporter for Operation [Root.Religion.GetRandomEvilGodName] - [From.GetFullName]. We have attempted to persuade [From.GetHerHim] to see us in a more favorable light.;;;;;;;;;;;;;x
EVTNAMESCIENTIST100;Breakthrough!;;;;;;;;;;;;;x
EVTDESCSCIENTIST100;You have made a major breakthrough in your military technology research!;;;;;;;;;;;;;x
EVTOPTASCIENTIST100;Time to report this.;;;;;;;;;;;;;x
EVTOPTBSCIENTIST100;I think I'll just keep this to myself...;;;;;;;;;;;;;x
EVTDESCSCIENTIST101;TO: [Root.GetFullName]\nFROM: [From.GetFullName]\nRE: Breakthrough!\nWe have just made a major military technology breakthrough!;;;;;;;;;;;;;x
EVTDESCSCIENTIST200;You have made a major breakthrough in your social sciences research!;;;;;;;;;;;;;x
EVTDESCSCIENTIST201;TO: [Root.GetFullName]\nFROM: [From.GetFullName]\nRE: Breakthrough!\nWe have just made a major social sciences breakthrough!;;;;;;;;;;;;;x
EVTDESCSCIENTIST300;You have made a major breakthrough in your hard sciences research!;;;;;;;;;;;;;x
EVTDESCSCIENTIST301;TO: [Root.GetFullName]\nFROM: [From.GetFullName]\nRE: Breakthrough!\nWe have just made a major hard sciences breakthrough!;;;;;;;;;;;;;x
