#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
no_minority_shrine_5;Minor Political Diversity Vessels;;;;;;;;;;;;;x
no_minority_shrine_5_desc;-;;;;;;;;;;;;;x
no_minority_shrine_6;Minor Political Diversity Vessels;;;;;;;;;;;;;x
no_minority_shrine_6_desc;-;;;;;;;;;;;;;x
no_minority_shrine_7;Minor Political Diversity Vessels;;;;;;;;;;;;;x
no_minority_shrine_7_desc;-;;;;;;;;;;;;;x
no_minority_shrine_8;Minor Political Diversity Vessels;;;;;;;;;;;;;x
no_minority_shrine_8_desc;-;;;;;;;;;;;;;x
no_minter_1;Bank;;;;;;;;;;;;;x
no_minter_1_desc;-;;;;;;;;;;;;;x
no_minter_2;Bank;;;;;;;;;;;;;x
no_minter_2_desc;-;;;;;;;;;;;;;x
no_minter_3;Bank;;;;;;;;;;;;;x
no_minter_3_desc;-;;;;;;;;;;;;;x
no_minter_4;Bank;;;;;;;;;;;;;x
no_minter_4_desc;-;;;;;;;;;;;;;x
no_minter_5;Bank;;;;;;;;;;;;;x
no_minter_5_desc;-;;;;;;;;;;;;;x
no_minter_6;Bank;;;;;;;;;;;;;x
no_minter_6_desc;-;;;;;;;;;;;;;x
no_minter_7;Bank;;;;;;;;;;;;;x
no_minter_7_desc;-;;;;;;;;;;;;;x
no_minter_8;Bank;;;;;;;;;;;;;x
no_minter_8_desc;-;;;;;;;;;;;;;x
no_ox_wagon_1;Hyperspace capable Flagship;;;;;;;;;;;;;x
no_ox_wagon_1_desc;-;;;;;;;;;;;;;x
no_ox_wagon_2;Hyperspace capable Flagship;;;;;;;;;;;;;x
no_ox_wagon_2_desc;-;;;;;;;;;;;;;x
no_ox_wagon_3;Hyperspace capable Flagship;;;;;;;;;;;;;x
no_ox_wagon_3_desc;-;;;;;;;;;;;;;x
no_ox_wagon_4;Hyperspace capable Flagship;;;;;;;;;;;;;x
no_ox_wagon_4_desc;-;;;;;;;;;;;;;x
no_ox_wagon_5;Hyperspace capable Flagship;;;;;;;;;;;;;x
no_ox_wagon_5_desc;-;;;;;;;;;;;;;x
no_ox_wagon_6;Hyperspace capable Flagship;;;;;;;;;;;;;x
no_ox_wagon_6_desc;-;;;;;;;;;;;;;x
no_ox_wagon_7;Hyperspace capable Flagship;;;;;;;;;;;;;x
no_ox_wagon_7_desc;-;;;;;;;;;;;;;x
no_ox_wagon_8;Hyperspace capable Flagship;;;;;;;;;;;;;x
no_ox_wagon_8_desc;-;;;;;;;;;;;;;x
no_riding_contests_1;Battle Simulators;;;;;;;;;;;;;x
no_riding_contests_1_desc;-;;;;;;;;;;;;;x
no_riding_contests_2;Battle Simulators;;;;;;;;;;;;;x
no_riding_contests_2_desc;-;;;;;;;;;;;;;x
no_riding_contests_3;Battle Simulators;;;;;;;;;;;;;x
no_riding_contests_3_desc;-;;;;;;;;;;;;;x
no_riding_contests_4;Battle Simulators;;;;;;;;;;;;;x
no_riding_contests_4_desc;-;;;;;;;;;;;;;x
no_riding_contests_5;Battle Simulators;;;;;;;;;;;;;x
no_riding_contests_5_desc;-;;;;;;;;;;;;;x
no_riding_contests_6;Battle Simulators;;;;;;;;;;;;;x
no_riding_contests_6_desc;-;;;;;;;;;;;;;x
no_riding_contests_7;Battle Simulators;;;;;;;;;;;;;x
no_riding_contests_7_desc;-;;;;;;;;;;;;;x
no_riding_contests_8;Battle Simulators;;;;;;;;;;;;;x
no_riding_contests_8_desc;-;;;;;;;;;;;;;x
no_sheep_1;Mining Centers;;;;;;;;;;;;;x
no_sheep_1_desc;-;;;;;;;;;;;;;x
no_sheep_2;Mining Centers;;;;;;;;;;;;;x
no_sheep_2_desc;-;;;;;;;;;;;;;x
no_sheep_3;Mining Centers;;;;;;;;;;;;;x
no_sheep_3_desc;-;;;;;;;;;;;;;x
no_sheep_4;Mining Centers;;;;;;;;;;;;;x
no_sheep_4_desc;-;;;;;;;;;;;;;x
no_sheep_5;Mining Centers;;;;;;;;;;;;;x
no_sheep_5_desc;-;;;;;;;;;;;;;x
no_sheep_6;Mining Centers;;;;;;;;;;;;;x
no_sheep_6_desc;-;;;;;;;;;;;;;x
no_sheep_7;Mining Centers;;;;;;;;;;;;;x
no_sheep_7_desc;-;;;;;;;;;;;;;x
no_sheep_8;Mining Centers;;;;;;;;;;;;;x
no_sheep_8_desc;-;;;;;;;;;;;;;x
no_shrine_1;Immigration and Propaganda Center;;;;;;;;;;;;;x
no_shrine_1_desc;-;;;;;;;;;;;;;x
no_shrine_2;Immigration and Propaganda Center;;;;;;;;;;;;;x
no_shrine_2_desc;-;;;;;;;;;;;;;x
no_shrine_3;Immigration and Propaganda Center;;;;;;;;;;;;;x
no_shrine_3_desc;-;;;;;;;;;;;;;x
no_shrine_4;Immigration and Propaganda Center;;;;;;;;;;;;;x
no_shrine_4_desc;-;;;;;;;;;;;;;x
no_shrine_5;Immigration and Propaganda Center;;;;;;;;;;;;;x
no_shrine_5_desc;-;;;;;;;;;;;;;x
no_shrine_6;Immigration and Propaganda Center;;;;;;;;;;;;;x
no_shrine_6_desc;-;;;;;;;;;;;;;x
no_shrine_7;Immigration and Propaganda Center;;;;;;;;;;;;;x
no_shrine_7_desc;-;;;;;;;;;;;;;x
no_shrine_8;Immigration and Propaganda Center;;;;;;;;;;;;;x
no_shrine_8_desc;-;;;;;;;;;;;;;x
no_wrestling_1;Fighting Training Centers;;;;;;;;;;;;;x
no_wrestling_1_desc;-;;;;;;;;;;;;;x
no_wrestling_2;Fighting Training Centers;;;;;;;;;;;;;x
no_wrestling_2_desc;-;;;;;;;;;;;;;x
no_wrestling_3;Fighting Training Centers;;;;;;;;;;;;;x
no_wrestling_3_desc;-;;;;;;;;;;;;;x
no_wrestling_4;Fighting Training Centers;;;;;;;;;;;;;x
no_wrestling_4_desc;-;;;;;;;;;;;;;x
no_wrestling_5;Fighting Training Centers;;;;;;;;;;;;;x
no_wrestling_5_desc;-;;;;;;;;;;;;;x
no_wrestling_6;Fighting Training Centers;;;;;;;;;;;;;x
no_wrestling_6_desc;-;;;;;;;;;;;;;x
no_wrestling_7;Fighting Training Centers;;;;;;;;;;;;;x
no_wrestling_7_desc;-;;;;;;;;;;;;;x
no_wrestling_8;Fighting Training Centers;;;;;;;;;;;;;x
no_wrestling_8_desc;-;;;;;;;;;;;;;x
no_yam_1;Hyperspace Array;;;;;;;;;;;;;x
no_yam_1_desc;-;;;;;;;;;;;;;x
no_yam_2;Hyperspace Array;;;;;;;;;;;;;x
no_yam_2_desc;-;;;;;;;;;;;;;x
no_yam_3;Hyperspace Array;;;;;;;;;;;;;x
no_yam_3_desc;-;;;;;;;;;;;;;x
no_yam_4;Hyperspace Array;;;;;;;;;;;;;x
no_yam_4_desc;-;;;;;;;;;;;;;x
no_yam_5;Hyperspace Array;;;;;;;;;;;;;x
no_yam_5_desc;-;;;;;;;;;;;;;x
no_yam_6;Hyperspace Array;;;;;;;;;;;;;x
no_yam_6_desc;-;;;;;;;;;;;;;x
no_yam_7;Hyperspace Array;;;;;;;;;;;;;x
no_yam_7_desc;-;;;;;;;;;;;;;x
no_yam_8;Hyperspace Array;;;;;;;;;;;;;x
no_yam_8_desc;-;;;;;;;;;;;;;x
no_galley_1;Vessel Construction Plant and Port;;;;;;;;;;;;;x
no_galley_1_desc;-;;;;;;;;;;;;;x
