#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
faction_estabilish_legislature_desc;This faction opposes the current power of dictatorship that [This.Holder.GetFullName] holds over the [This.GetFullName], and wishes to found a democratic legislature by which any future laws must be approved.;;;;;;;;;;;;;x
faction_estabilish_legislature_demand;Demand a Democratic Legislature;;;;;;;;;;;;;x
faction_estabilish_legislature_demand_desc;The [Root.Liege.GetTitle]'s intolerable dictatorship must end. You and your supporters will demand that a democratic legislature be founded.;;;;;;;;;;;;;x
EVTDESCLAWS10250;As leader of the Parliamentarian faction, you have decided that the time is right. Together, you and your allies will demand an end to the [Root.Liege.GetTitle]'s tyrannical rule, and bring democracy to the [Root.Liege.PrimaryTitle.GetFullName].;;;;;;;;;;;;;x
EVTDESCLAWS10251;A collection of regional governors - including yourself - wish to pass a new law, ending the dictatorial reign of the [Root.Liege.GetTitle] and bringing democracy to the [Root.Liege.PrimaryTitle.GetFullName]. As Executor, you have the power to make this law a reality.;;;;;;;;;;;;;x
EVTDESCLAWS10252;Your executor, [From.GetFullName], has enacted a new law in your name, instating a new democratically-Senate and bringing an end to your rule by decree.;;;;;;;;;;;;;x
EVTDESCLAWS10260;[From.GetFullName], [From.GetTitle] of [From.PrimaryTitle.GetName] and leader of the Parliamentarian faction, has presented you with a list of demands. [From.GetSheHeCap] and [From.GetHerHis] supporters are demanding that end your rule by decree and found a democratically-elected Senate.;;;;;;;;;;;;;x
EVTDESCLAWS10261;The [From.GetTitle], under the advice of the Parliamentarian faction, has enacted new laws abolishing rule by decree in the [From.PrimaryTitle.GetFullName] and founding a democratically-elected Senate.;;;;;;;;;;;;;x
EVTDESCLAWS10262;The Parliamentarian faction attempted to convince the [From.GetTitle] to abolish rule by decree in the [From.PrimaryTitle.GetFullName] and found a democratically-elected Senate, but [From.GetSheHe] refused.;;;;;;;;;;;;;x
faction_devolve_local_government_short;Home Rule;;;;;;;;;;;;;x
faction_devolve_local_government_title;Devolve [This.GetName] to [New.GetFullName];;;;;;;;;;;;;x
faction_devolve_local_government_desc;The members of this faction believe that the [This.GetFullName] should be allowed to become a self-governing province of the [This.Holder.PrimaryTitle.GetFullName], and support [New.GetFullName], [New.GetTitle] of [New.PrimaryTitle.GetName], as its first leader.;;;;;;;;;;;;;x
faction_devolve_local_government_bill;Pass Home Rule Act;;;;;;;;;;;;;x
faction_devolve_local_government_bill_desc;You are the leader of a Home Rule faction in the [Root.Liege.PrimaryTitle.GetAdjective] Senate. With a majority in the Senate, and the support of the Prime Minister and Regent should either exist, you could pass a bill granting an autonomous government to your homeland.;;;;;;;;;;;;;x
var_devolve_local_government;Senate Majority For Home Rule;;;;;;;;;;;;;x
EVTDESCLAWS10300;As leader of the Home Rule faction in the [Root.Liege.PrimaryTitle.GetAdjective] Senate, you have carefully crafted a bill that will reform the [Root.Liege.PrimaryTitle.GetFullName], creating a partially autonomous government for your home region.;;;;;;;;;;;;;x
EVTOPTBLAWS10300;And [Root.Liege.Regent.GetFullName] is already on our side!;;;;;;;;;;;;;x
EVTDESCLAWS10301;The Home Rule faction of the [From.Liege.PrimaryTitle.GetAdjective] Senate has crafted a bill that will reform the [From.Liege.PrimaryTitle.GetFullName] by creating a new, partially autonomous local government for a major region. As Executor, it falls to you sign this bill into law.;;;;;;;;;;;;;x
EVTDESCLAWS10302;Your executor, [From.GetFullName], has signed a bill passed by the Home Rule faction in the [Root.PrimaryTitle.GetAdjective] Senate, creating a new, partially autonomous local government for a major region.;;;;;;;;;;;;;x
EVTOPTALAWS10302;Whatever.;;;;;;;;;;;;;x
EVTOPTBLAWS10302;How dare [From.GetSheHe]?!;;;;;;;;;;;;;x
EVTOPTCLAWS10302;[From.GetSheHeCap] did the right thing.;;;;;;;;;;;;;x
EVTDESCLAWS10310;The [Root.PrimaryTitle.GetAdjective] Senate has passed a new bill, creating a new, partially autonomous local government for a major region. As [Root.PrimaryTitle], it is your constitutional duty to enact this new law immediately.;;;;;;;;;;;;;x
EVTDESCLAWS10311;The [From.PrimaryTitle.GetAdjective] Senate has passed a new bill, creating a new, partially autonomous local government for a major region.;;;;;;;;;;;;;x
EVTDESCLAWS10350;As leader of the Home Rule faction, you have decided that the time is right. Together, you and your allies will demand an end to the intolerable centralization of power by creating a local government for a major region.;;;;;;;;;;;;;x
EVTDESCLAWS10351;A collection of regional governors - including yourself - wish to pass a new law creating a new, partially autonomous local government for a major region. As Executor, you have the power to make this law a reality.;;;;;;;;;;;;;x
EVTDESCLAWS10352;Your executor, [From.GetFullName], has enacted a new law in your name, creating a new, partially autonomous local government for a major region.;;;;;;;;;;;;;x
EVTDESCLAWS10360;[From.GetFullName], [From.GetTitle] of [From.PrimaryTitle.GetName] and leader of the Home Rule faction, has presented you with a list of demands. [From.GetSheHeCap] and [From.GetHerHis] supporters are demanding that you relinquish your intolerable centralization of power by creating a local government for a major region.;;;;;;;;;;;;;x
EVTDESCLAWS10361;The [From.GetTitle], under the advice of the Home Rule faction, has enacted new laws creating a new, partially autonomous local government for a major region.;;;;;;;;;;;;;x
EVTDESCLAWS10362;The Home Rule faction attempted to convince the [From.GetTitle] to create a new, partially autonomous local government for a major region, but [From.GetSheHe] refused.;;;;;;;;;;;;;x
faction_independence_short;Independence;;;;;;;;;;;;;x
faction_independence_title;Independence From the [This.Liege.PrimaryTitle.GetFullName];;;;;;;;;;;;;x
faction_independence_desc;The members of this faction are no longer content with [This.Liege.GetFullName]'s administration or with [This.Liege.PrimaryTitle.GetAdjective] rule in general. They wish to declare independence and become their own sovereign states.;;;;;;;;;;;;;x
faction_independence_bill;Pass Independence Act;;;;;;;;;;;;;x
faction_independence_bill_desc;You and your supporters have a sufficiently large presence in the [Root.Liege.PrimaryTitle.GetAdjective] Senate to pass a vote granting you independence from the [Root.Liege.PrimaryTitle.GetFullName].;;;;;;;;;;;;;x
faction_independence_demand;Secede From the [Root.Liege.PrimaryTitle.GetFullName];;;;;;;;;;;;;x
faction_independence_demand_desc;You and your supporters have a sufficiently large presence in the [Root.Liege.PrimaryTitle.GetAdjective] Senate to pass a vote granting you independence from the [Root.Liege.PrimaryTitle.GetFullName].;;;;;;;;;;;;;x
var_independence;Senators For Independence;;;;;;;;;;;;;x
EVTDESCLAWS10400;As leader of the Independence faction, you are finally in position to pass a bill in the [Root.Liege.PrimaryTitle.GetAdjective] Senate, granting independence to rightfully sovereign territories.;;;;;;;;;;;;;x
EVTTOOLTIPLAWS10401;will approve your bill.;;;;;;;;;;;;;x
EVTDESCLAWS10401;As executor of the [Root.Liege.PrimaryTitle.GetAdjective], you have the authority to sign into law bills passed by the Senate. As it happens, the Independence faction, of which you are a member, has just passed a bill granting independence to sovereign territories such as your own.;;;;;;;;;;;;;x
EVTDESCLAWS10402;Your executor, [From.GetFirstName] - or rather, your former executor - has just signed a bill passed by the Independence faction in the [Root.PrimaryTitle.GetAdjective] Senate, granting independence to several territories.;;;;;;;;;;;;;x
EVTOPTALAWS10402;Whatever.;;;;;;;;;;;;;x
EVTOPTBLAWS10402;How dare [From.GetSheHe]?!;;;;;;;;;;;;;x
EVTOPTCLAWS10402;[From.GetSheHeCap] did the right thing.;;;;;;;;;;;;;x
EVTTOOLTIPLAWS10410;reacts;;;;;;;;;;;;;x
EVTDESCLAWS10410;The Independence faction in the [Root.PrimaryTitle.GetAdjective] Senate, led by [From.GetFullName], has just passed a bill granting independence to several major territories. It is your constitutional duty to sign this bill into law, permanently weakening the [Root.PrimaryTitle.GetFullName].;;;;;;;;;;;;;x
EVTOPTBLAWS10410;The Senate has gone too far this time. Dissolve it, permanently.;;;;;;;;;;;;;x
EVTDESCLAWS10411;The Independence faction of the [From.PrimaryTitle.GetAdjective] Senate has passed a bill granting independence to several territories.;;;;;;;;;;;;;x
EVTTOOLTIPLAWS10412;may consider this an act of war.;;;;;;;;;;;;;x
EVTDESCLAWS10412;Rather than perform [From.GetHerHis] constitutional duty, the [From.GetTitle] has chosen to dissolve the Senate! This is an outrage!;;;;;;;;;;;;;x
EVTOPTALAWS10412;We will bide our time, for now.;;;;;;;;;;;;;x
EVTOPTBLAWS10412;This is an act of war.;;;;;;;;;;;;;x
EVTDESCLAWS10450;Though you have no legal grounds on which to do so, you believe that the strength of will and the righteousness of your cause will be sufficient to convince the [Root.Liege.GetTitle] to grant independence to you and your allies.;;;;;;;;;;;;;x
EVTOPTBLAWS10450;And it's not as if [Root.Liege.GetSheHe] has any real choice in the matter...;;;;;;;;;;;;;x
EVTDESCLAWS10451;As executor of the [Root.Liege.PrimaryTitle.GetFullName], it falls to you to either accept or reject the demands of the people. [From.GetFullName] has finally decided that it is time for the Independence faction to make their move, and you have the authority to make it happen.;;;;;;;;;;;;;x
EVTDESCLAWS10452;Your executor, [From.GetFirstName] - or rather, your former executor - just agreed to a demand made by the Independence faction, granting several territories independence from the [Root.PrimaryTitle.GetFullName].;;;;;;;;;;;;;x
EVTOPTALAWS10452;Whatever.;;;;;;;;;;;;;x
EVTOPTBLAWS10452;How dare [From.GetSheHe]?!;;;;;;;;;;;;;x
EVTOPTCLAWS10452;[From.GetSheHeCap] did the right thing.;;;;;;;;;;;;;x
EVTDESCLAWS10460;[From.GetFullName], leader of the Independence faction, has come before you demanding that you grant sovereignty and independence to the [From.PrimaryTitle.GetFullName] and its allies.;;;;;;;;;;;;;x
EVTDESCLAWS10461;[From.GetTitle] [From.GetFullName] has accepted the demands of the Independence faction, and granted sovereignty to several territories within the [From.PrimaryTitle.GetFullName].;;;;;;;;;;;;;x
EVTOPTALAWS10462;The [From.GetTitle] has refused your demands for independence!;;;;;;;;;;;;;x
EVTOPTALAWS10463;The [From.GetTitle] has refused your demands for independence!;;;;;;;;;;;;;x
EVTOPTALAWS10463;We will bide our time, for now.;;;;;;;;;;;;;x
EVTOPTBLAWS10463;Then we will take it by force!;;;;;;;;;;;;;x
faction_no_confidence_short;No Confidence;;;;;;;;;;;;;x
faction_no_confidence_title;No Confidence in [This.Holder.GetFullName] for the [This.GetFullName];;;;;;;;;;;;;x
faction_no_confidence_desc;The members of this faction believe that [This.Holder.GetFullName] is no longer fit to rule the [This.GetFullName], and wish to call new elections to remove [This.Holder.GetHerHim] from office.;;;;;;;;;;;;;x
faction_no_confidence_bill;Pass Motion of No Confidence;;;;;;;;;;;;;x
faction_no_confidence_bill_desc;You now have the votes in the [Root.Liege.PrimaryTitle.GetAdjective] Senate to pass a motion of no confidence in [Root.Liege.GetFullName], demanding that new elections be held immediately.;;;;;;;;;;;;;x
var_no_confidence;Senate Majority For No Confidence;;;;;;;;;;;;;x
EVTDESCLAWS10500;As leader of the No Confidence faction, you are finally ready to call for democratic elections that will remove the tyrant [Root.Liege.GetFullName] from power.;;;;;;;;;;;;;x
EVTTOOLTIPLAWS10510;reacts;;;;;;;;;;;;;x
EVTDESCLAWS10510;The Senate has passed a vote of no confidence in your leadership, claiming that you are unfit to rule and calling for elections to be held immediately.;;;;;;;;;;;;;x
HOLDELECTIONSHERE;Elections will be held in the [This.GetFullName].\n;;;;;;;;;;;;;x
EVTOPTBLAWS10510;Well, I have no confidence in the Senate.;;;;;;;;;;;;;x
EVTDESCLAWS10520;Your motion has passed, and new elections will now be held.;;;;;;;;;;;;;x
EVTDESCLAWS10521;The [FromFrom.PrimaryTitle.GetAdjective] Senate has passed a motion of no confidence in [FromFrom.GetFullName], calling for new elections.;;;;;;;;;;;;;x
EVTDESCLAWS10530;This is an outrage! Rather than accept the will of the Senate, [From.GetFullName] has chosen to dissolve it!;;;;;;;;;;;;;x
EVTDESCLAWS10531;The [FromFrom.PrimaryTitle.GetAdjective] Senate has passed a motion of no confidence in [FromFrom.GetFullName], calling for new elections. In response, [FromFrom.GetSheHe] has dissolved the Senate, triggering a constitutional crisis.;;;;;;;;;;;;;x
EVTDESCLAWS20000;[From.GetFullName], [From.GetTitle] of the [From.PrimaryTitle.GetFullName], has just issued a decreeing dissolving the [From.PrimaryTitle.GetAdjective] Senate, triggering a constitutional crisis.;;;;;;;;;;;;;x
faction_abolish_legislature_short;Dictatorship;;;;;;;;;;;;;x
faction_abolish_legislature_title;Abolish the [This.GetAdjective] Senate;;;;;;;;;;;;;x
faction_abolish_legislature_desc;The members of this faction believe that the [This.GetAdjective] Senate should be dissolved completely and full power granted to the [This.Holder.GetTitle].;;;;;;;;;;;;;x
var_abolish_legislature;Senate Majority for Dictatorship;;;;;;;;;;;;;x
faction_abolish_legislature_bill;Pass Dictatorship Act;;;;;;;;;;;;;x
faction_abolish_legislature_bill_desc;The [Root.Liege.PrimaryTitle.GetAdjective] government has been too weak for too long. It is time to dissolve the troublesome Senate and permit the [This.Liege.GetTitle] to rule by decree.;;;;;;;;;;;;;x
EVTDESCLAWS10600;The time has come. The entire [Root.Liege.PrimaryTitle.GetAdjective] Senate has now come to realize that it is doing nothing but holding the state back. Today, you will pass a bill dissolving the council permanently, and allowing the [Root.Liege.GetTitle] to rule by decree.;;;;;;;;;;;;;x
EVTTOOLTIPLAWS10601;will henceforth rule by decree.;;;;;;;;;;;;;x
EVTDESCLAWS10601;Led by [From.GetFullName], the [Root.PrimaryTitle.GetAdjective] Senate has passed a bill dissolving itself and giving you complete control over the [Root.PrimaryTitle.GetAdjective] government.;;;;;;;;;;;;;x
EVTDESCLAWS10602;The [From.PrimaryTitle.GetAdjective] Senate has passed a bill dissolving itself.;;;;;;;;;;;;;x
#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
open_decrees_menu;Show Decrees;;;;;;;;;;;;;x
open_decrees_menu_desc;Show actions that you can take unilaterally as [Root.GetTitle] of the [Root.PrimaryTitle.GetFullName].;;;;;;;;;;;;;x
close_decrees_menu;Hide Decrees;;;;;;;;;;;;;x
close_decrees_menu_desc;Hide decrees to clear up some space on the decision list.;;;;;;;;;;;;;x
dissolve_legislature_decision;Dissolve the Senate;;;;;;;;;;;;;x
dissolve_legislature_decision_desc;Order that the Senate dissolve and claim the power to rule by decree. This action will trigger a constitutional crisis.;;;;;;;;;;;;;x
rule_for_life_decision;Become [Root.GetTitle] For Life;;;;;;;;;;;;;x
rule_for_life_decision_desc;With absolute control over the [Root.PrimaryTitle.GetAdjective] government, you have the right to abolish the regularly scheduled elections and rule for the remainder of your life.;;;;;;;;;;;;;x
become_military_decision;Adopt Military Government;;;;;;;;;;;;;x
become_military_decision_desc;The [Root.PrimaryTitle.GetFullName] suffers under its weak, civilian government. By declaring the military to be the backbone of the government, you will strengthen it, and your own rule.;;;;;;;;;;;;;x
EVTDESCDECREES100;You have adopted a military government and officially proclaimed yourself [Root.GetTitle] of the [Root.PrimaryTitle.GetFullName].;;;;;;;;;;;;;x
EVTDESCDECREES101;[From.GetFullName] has issued a decree, creating a new military government and proclaiming [From.GetHerselfHimself] [From.GetTitle] of the [From.PrimaryTitle.GetFullName].;;;;;;;;;;;;;x
become_republic_decision;Adopt Republican Government;;;;;;;;;;;;;x
become_republic_decision_desc;The [Root.PrimaryTitle.GetFullName] suffers under an oppressive and archaic form of government. You could reform it and transform it into a modern, prosperous republic.;;;;;;;;;;;;;x
increase_centralization_decision;Increase Centralization;;;;;;;;;;;;;x
increase_centralization_decision_desc;You have the authority to unilaterally centralize power within the [Root.PrimaryTitle.GetFullName].;;;;;;;;;;;;;x
decrease_centralization_decision;Decrease Centralization;;;;;;;;;;;;;x
decrease_centralization_decision_desc;You have the authority to unilaterally decentralize power within the [Root.PrimaryTitle.GetFullName].;;;;;;;;;;;;;x
pro_centralization_favor;Invite to Pro-Centralization Faction;;;;;;;;;;;;;x
pro_centralization_favor_desc;Since you do not currently owe [This.GetFullName] any favors, you may either offer a future favor, or call in one [From.GetSheHe] owes you, in exchange for a pledge of support for the Pro-Centralization Faction.;;;;;;;;;;;;;x
EVTDESCDIPLOMACY3000;If the Pro-Centralization Faction is to succeed, it needs more support. You believe you may have the opportunity to win that support, in exchange for a favor.;;;;;;;;;;;;;x
EVTOPTADIPLOMACY3000;Offer a future favor.;;;;;;;;;;;;;x
EVTOPTBDIPLOMACY3000;Call in a favor owed.;;;;;;;;;;;;;x
EVTDESCDIPLOMACY3001;You have not fulfilled your promise to join the Pro-Centralization Faction. Your political partners are not happy about this lack of integrity.;;;;;;;;;;;;;x
EVTDESCDIPLOMACY3002;It seems you can't trust anyone these days. [From.GetFullName] has failed to fulfill [From.GetHerHis] promise to join the Pro-Centralization Faction.;;;;;;;;;;;;;x
EVTDESCDIPLOMACY3010;TO: [Root.GetFullName], [Root.GetTitle] of [Root.PrimaryTitle.GetName]\nFROM: [From.GetFullName], [From.GetTitle] of [From.PrimaryTitle.GetName]\nRE: Mutual assistance\nWe may not see eye to eye politically, but I understand how the world works. Support the Pro-Centralization Faction, and I'll see that you are well rewarded in the future.;;;;;;;;;;;;;x
MUSTJOINPROCENTRALIZATION;§RWARNING!§! You will promise to join the Pro-Centralization Faction within one month! Fail to do so, and it will reflect poorly on your reputation.\n;;;;;;;;;;;;;x
EVTDESCDIPLOMACY3011;TO: [Root.GetFullName], [Root.GetTitle] of [Root.PrimaryTitle.GetName]\nFROM: [From.GetFullName], [From.GetTitle] of [From.PrimaryTitle.GetName]\nRE: Mutual assistance\nVery well. You may consider my support yours. I look forward to a profitable future partnership.;;;;;;;;;;;;;x
EVTDESCDIPLOMACY3012;TO: [Root.GetFullName], [Root.GetTitle] of [Root.PrimaryTitle.GetName]\nFROM: [From.GetFullName], [From.GetTitle] of [From.PrimaryTitle.GetName]\nRE: Mutual assistance\nI have no interest in this arrangement, and am offended that you believe my loyalties could be bought. Do not contact me about this matter again.;;;;;;;;;;;;;x
EVTDESCDIPLOMACY3020;TO: [Root.GetFullName], [Root.GetTitle] of [Root.PrimaryTitle.GetName]\nFROM: [From.GetFullName], [From.GetTitle] of [From.PrimaryTitle.GetName]\nRE: Mutual assistance\nI once did you a favor, and now I expect to see it repayed. Pledge your support to the Pro-Centralization Faction, and you may consider the matter settled..;;;;;;;;;;;;;x
EVTDESCDIPLOMACY3021;TO: [Root.GetFullName], [Root.GetTitle] of [Root.PrimaryTitle.GetName]\nFROM: [From.GetFullName], [From.GetTitle] of [From.PrimaryTitle.GetName]\nRE: Mutual assistance\nDone. We're even now, [Root.GetOnlyDynastyName]. I suggest you remember that.;;;;;;;;;;;;;x
EVTDESCDIPLOMACY3022;TO: [Root.GetFullName], [Root.GetTitle] of [Root.PrimaryTitle.GetName]\nFROM: [From.GetFullName], [From.GetTitle] of [From.PrimaryTitle.GetName]\nRE: Mutual assistance\nI am a [From.GetManWoman] of my word, [Root.GetOnlyDynastyName], but you ask too much. I would rather die than see your plans succeed.;;;;;;;;;;;;;x
anti_centralization_favor;Invite to Anti-Centralization Faction;;;;;;;;;;;;;x
