#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
PROV62;Shanghai;Shangai;Shanghai;;Shanghai;;;;;;;;;x
PROV63;Nanjing;Nanjing;Nanjing;;Nanjing;;;;;;;;;x
PROV64;Yancheng;Yancheng;Yancheng;;Yancheng;;;;;;;;;x
PROV65;Ahora la Luz;Ahora la Luz;Ahora la Luz;;Ahora la Luz;;;;;;;;;x
PROV66;Esperanza;Esperanza;Esperanza;;Esperanza;;;;;;;;;x
PROV67;Estrella de Bolivar;Estrella de Bolivar;Estrella de Bolivar;;Estrella de Bolivar;;;;;;;;;x
PROV68;Santa Maria;Santa Maria;Santa Maria;;Santa Maria;;;;;;;;;x
PROV69;Escudo;Escudo;Escudo;;Escudo;;;;;;;;;x
PROV70;Encrucijada;Encrucijada;Encrucijada;;Encrucijada;;;;;;;;;x
PROV71;Hermanes de Oro;Hermanes de Oro;Hermanes de Oro;;Hermanes de Oro;;;;;;;;;x
PROV72;Nuevo Santuario;Nuevo Santuario;Nuevo Santuario;;Nuevo Santuario;;;;;;;;;x
PROV73;Dom Frontera;Dom Frontera;Dom Frontera;;Dom Frontera;;;;;;;;;x
PROV74;Iluminación;Iluminación;Iluminación;;Iluminación;;;;;;;;;x
PROV75;Puerto del Cielo;Puerto del Cielo;Puerto del Cielo;;Puerto del Cielo;;;;;;;;;x
PROV76;Huehca;Huehca;Huehca;;Huehca;;;;;;;;;x
PROV77;Nahui-Ahtle;Nahui-Ahtle;Nahui-Ahtle;;Nahui-Ahtle;;;;;;;;;x
PROV78;Nanti;Nanti;Nanti;;Nanti;;;;;;;;;x
PROV79;Tzalantli;Tzalantli;Tzalantli;;Tzalantli;;;;;;;;;x
PROV80;Tlexochtli;Tlexochtli;Tlexochtli;;Tlexochtli;;;;;;;;;x
PROV81;Nuevo Sol;Nuevo Sol;Nuevo Sol;;Nuevo Sol;;;;;;;;;x
PROV82;Prosperidad;Prosperidad;Prosperidad;;Prosperidad;;;;;;;;;x
PROV83;Vega;Vega;Vega;;Vega;;;;;;;;;x
PROV84;Apollo;Apollo;Apollo;;Apollo;;;;;;;;;x
PROV85;Beowulf;Beowulf;Beowulf;;Beowulf;;;;;;;;;x
PROV86;Aldrin;Aldrin;Aldrin;;Aldrin;;;;;;;;;x
PROV87;Armstrong;Armstrong;Armstrong;;Armstrong;;;;;;;;;x
PROV88;Collins;Collins;Collins;;Collins;;;;;;;;;x
PROV89;Heartland;Heartland;Heartland;;Heartland;;;;;;;;;x
PROV90;Glenn;Glenn;Glenn;;Glenn;;;;;;;;;x
PROV91;John Henry;John Henry;John Henry;;John Henry;;;;;;;;;x
PROV92;Touchstone;Touchstone;Touchstone;;Touchstone;;;;;;;;;x
PROV93;Weyland;Weyland;Weyland;;Weyland;;;;;;;;;x
PROV94;Challenger;Challenger;Challenger;;Challenger;;;;;;;;;x
PROV95;Gemini;Gemini;Gemini;;Gemini;;;;;;;;;x
PROV96;Liberty;Liberty;Liberty;;Liberty;;;;;;;;;x
PROV97;Lincoln;Lincoln;Lincoln;;Lincoln;;;;;;;;;x
PROV98;Ride;Ride;Ride;;Ride;;;;;;;;;x
PROV99;Jemison;Jemison;Jemison;;Jemison;;;;;;;;;x
PROV100;Sharman;Sharman;Sharman;;Sharman;;;;;;;;;x
PROV101;Shepard;Shepard;Shepard;;Shepard;;;;;;;;;x
PROV102;Eye of God;Eye of God;Eye of God;;Eye of God;;;;;;;;;x
PROV103;HE-153;HE-153;HE-153;;HE-153;;;;;;;;;x
PROV104;HE-794;HE-794;HE-794;;HE-794;;;;;;;;;x
PROV105;HE-843;HE-843;HE-843;;HE-843;;;;;;;;;x
PROV106;HE-219;HE-219;HE-219;;HE-219;;;;;;;;;x
PROV107;HE-338;HE-338;HE-338;;HE-338;;;;;;;;;x
PROV108;HE-702;HE-702;HE-702;;HE-702;;;;;;;;;x
PROV109;Port Simon;Port Simon;Port Simon;;Port Simon;;;;;;;;;x
PROV110;Takagi;Takagi;Takagi;;Takagi;;;;;;;;;x
PROV111;Sen Eisei;Sen Eisei;Sen Eisei;;Sen Eisei;;;;;;;;;x
PROV112;Hiyokuoka;Hiyokuoka;Hiyokuoka;;Hiyokuoka;;;;;;;;;x
PROV113;Sumitomo;Sumitomo;Sumitomo;;Sumitomo;;;;;;;;;x
PROV114;Saber;Saber;Saber;;Saber;;;;;;;;;x
PROV115;Shiga;Shiga;Shiga;;Shiga;;;;;;;;;x
PROV116;Sabashi;Sabashi;Sabashi;;Sabashi;;;;;;;;;x
PROV117;Okyoto;Okyoto;Okyoto;;Okyoto;;;;;;;;;x
PROV118;Mie;Mie;Mie;;Mie;;;;;;;;;x
PROV119;Nara;Nara;Nara;;Nara;;;;;;;;;x
PROV120;Fuyuki;Fuyuki;Fuyuki;;Fuyuki;;;;;;;;;x
PROV121;Odayakanaumi;Odayakanaumi;Odayakanaumi;;Odayakanaumi;;;;;;;;;x
PROV122;Iogi;Iogi;Iogi;;Iogi;;;;;;;;;x
PROV123;Kojo;Kojo;Kojo;;Kojo;;;;;;;;;x
PROV124;Uminoasa;Uminoasa;Uminoasa;;Uminoasa;;;;;;;;;x
PROV125;Akasei;Akasei;Akasei;;Akasei;;;;;;;;;x
PROV126;Jion;Jion;Jion;;Jion;;;;;;;;;x
PROV127;Moegara;Moegara;Moegara;;Moegara;;;;;;;;;x
PROV128;Rasen;Rasen;Rasen;;Rasen;;;;;;;;;x
PROV129;Taikun;Taikun;Taikun;;Taikun;;;;;;;;;x
PROV130;Abigail;Abigail;Abigail;;Abigail;;;;;;;;;x
PROV131;Adams;Adams;Adams;;Adams;;;;;;;;;x
PROV132;Delphi;Delphi;Delphi;;Delphi;;;;;;;;;x
PROV133;Eagle;Eagle;Eagle;;Eagle;;;;;;;;;x
PROV134;Deadwood;Deadwood;Deadwood;;Deadwood;;;;;;;;;x
PROV135;Goldenroad;Goldenroad;Goldenroad;;Goldenroad;;;;;;;;;x
PROV136;Roosevelt;Roosevelt;Roosevelt;;Roosevelt;;;;;;;;;x
PROV137;Douglas;Douglas;Douglas;;Douglas;;;;;;;;;x
PROV138;Farland;Farland;Farland;;Farland;;;;;;;;;x
PROV139;Overlook;Overlook;Overlook;;Overlook;;;;;;;;;x
PROV140;Franklin;Franklin;Franklin;;Franklin;;;;;;;;;x
PROV141;Legacy;Legacy;Legacy;;Legacy;;;;;;;;;x
PROV142;Touchdown;Touchdown;Touchdown;;Touchdown;;;;;;;;;x
PROV143;Jefferson;Jefferson;Jefferson;;Jefferson;;;;;;;;;x
PROV144;Miracle;Miracle;Miracle;;Miracle;;;;;;;;;x
PROV145;Stacker;Stacker;Stacker;;Stacker;;;;;;;;;x
PROV146;Winterstar;Winterstar;Winterstar;;Winterstar;;;;;;;;;x
PROV147;De Gaulle;De Gaulle;De Gaulle;;De Gaulle;;;;;;;;;x
PROV148;Lafayette;Lafayette;Lafayette;;Lafayette;;;;;;;;;x
PROV149;Silhouette;Silhouette;Silhouette;;Silhouette;;;;;;;;;x
PROV150;Delaware;Delaware;Delaware;;Delaware;;;;;;;;;x
PROV151;Shadow's Rim;Shadow's Rim;Shadow's Rim;;Shadow's Rim;;;;;;;;;x
PROV152;Washington;Washington;Washington;;Washington;;;;;;;;;x
PROV153;Almaz;Almaz;Almaz;;Almaz;;;;;;;;;x
PROV154;Zhemchuzhina;Zhemchuzhina;Zhemchuzhina;;Zhemchuzhina;;;;;;;;;x
PROV155;Maoxian;Maoxian;Maoxian;;Maoxian;;;;;;;;;x
PROV156;Pei Cheng;Pei Cheng;Pei Cheng;;Pei Cheng;;;;;;;;;x
PROV157;Mir;Mir;Mir;;Mir;;;;;;;;;x
PROV158;Vynoslivost';Vynoslivost';Vynoslivost';;Vynoslivost';;;;;;;;;x
PROV159;Distsiplina;Distsiplina;Distsiplina;;Distsiplina;;;;;;;;;x
PROV160;Loyal'nost';Loyal'nost';Loyal'nost';;Loyal'nost';;;;;;;;;x
PROV161;Muzhestvo;Muzhestvo;Muzhestvo;;Muzhestvo;;;;;;;;;x
PROV162;Novyy Edem;Novyy Edem;Novyy Edem;;Novyy Edem;;;;;;;;;x
PROV163;Pobeda;Pobeda;Pobeda;;Pobeda;;;;;;;;;x
PROV164;Tselostnost';Tselostnost';Tselostnost';;Tselostnost';;;;;;;;;x
PROV165;Vera;Vera;Vera;;Vera;;;;;;;;;x
PROV166;Ostorozhnost';Ostorozhnost';Ostorozhnost';;Ostorozhnost';;;;;;;;;x
PROV167;Prochnost';Prochnost';Prochnost';;Prochnost';;;;;;;;;x
PROV168;Stabil'nost';Stabil'nost';Stabil'nost';;Stabil'nost';;;;;;;;;x
PROV169;Vernost';Vernost';Vernost';;Vernost';;;;;;;;;x
PROV170;Glaz Boga;Glaz Boga;Glaz Boga;;Glaz Boga;;;;;;;;;x
PROV171;Luoxuan;Luoxuan;Luoxuan;;Luoxuan;;;;;;;;;x
PROV172;Shen Yan;Shen Yan;Shen Yan;;Shen Yan;;;;;;;;;x
PROV173;Ad;Ad;Ad;;Ad;;;;;;;;;x
PROV174;Sashi Zvezdy;Sashi Zvezdy;Sashi Zvezdy;;Sashi Zvezdy;;;;;;;;;x
PROV175;Sovershenstvo;Sovershenstvo;Sovershenstvo;;Sovershenstvo;;;;;;;;;x
PROV176;Vozneseniye;Vozneseniye;Vozneseniye;;Vozneseniye;;;;;;;;;x
PROV177;Arkanar;Arkanar;Arkanar;;Arkanar;;;;;;;;;x
PROV178;Pandora;Pandora;Pandora;;Pandora;;;;;;;;;x
PROV179;Ruzhena;Ruzhena;Ruzhena;;Ruzhena;;;;;;;;;x
PROV180;Yaila;Yaila;Yaila;;Yaila;;;;;;;;;x
PROV181;Katerin Vselennaya;Katerin Vselennaya;Katerin Vselennaya;;Katerin Vselennaya;;;;;;;;;x
PROV182;Migdal;Migdal;Migdal;;Migdal;;;;;;;;;x
PROV183;Kovcheg;Kovcheg;Kovcheg;;Kovcheg;;;;;;;;;x
PROV184;Nad'ezhda;Nad'ezhda;Nad'ezhda;;Nad'ezhda;;;;;;;;;x
PROV185;Novyy Sol;Novyy Sol;Novyy Sol;;Novyy Sol;;;;;;;;;x
PROV186;Vladislava;Vladislava;Vladislava;;Vladislava;;;;;;;;;x
PROV187;Kristal;Kristal;Kristal;;Kristal;;;;;;;;;x
PROV188;Luch;Luch;Luch;;Luch;;;;;;;;;x
PROV189;Granat;Granat;Granat;;Granat;;;;;;;;;x
PROV190;Raduga;Raduga;Raduga;;Raduga;;;;;;;;;x
PROV191;Solonichenko Pas;Solonichenko Pas;Solonichenko Pas;;Solonichenko Pas;;;;;;;;;x
PROV192;Saula;Saula;Saula;;Saula;;;;;;;;;x
PROV193;Altair;Altair;Altair;;Altair;;;;;;;;;x
PROV194;Cygni;Cygni;Cygni;;Cygni;;;;;;;;;x
PROV195;Beta Hydri;Beta Hydri;Beta Hydri;;Beta Hydri;;;;;;;;;x
PROV196;Delta Pavonis;Delta Pavonis;Delta Pavonis;;Delta Pavonis;;;;;;;;;x
PROV197;Epsilon Indi;Epsilon Indi;Epsilon Indi;;Epsilon Indi;;;;;;;;;x
PROV198;Sigma Draconis;Sigma Draconis;Sigma Draconis;;Sigma Draconis;;;;;;;;;x
PROV199;Procyon;Procyon;Procyon;;Procyon;;;;;;;;;x
PROV200;Sirius;Sirius;Sirius;;Sirius;;;;;;;;;x
PROV201;Alpha Centauri;Alpha Centauri;Alpha Centauri;;Alpha Centauri;;;;;;;;;x
PROV202;Sol;Sol;Sol;;Sol;;;;;;;;;x
PROV203;Epsilon Eridani;Epsilon Eridani;Epsilon Eridani;;Epsilon Eridani;;;;;;;;;x
PROV204;Eta Cassiopeia;Eta Cassiopeia;Eta Cassiopeia;;Eta Cassiopeia;;;;;;;;;x
PROV205;Tau Ceti;Tau Ceti;Tau Ceti;;Tau Ceti;;;;;;;;;x
PROV206;Gagarin;Gagarin;Gagarin;;Gagarin;;;;;;;;;x
PROV207;Hu Lao Gate;Hu Lao Gate;Hu Lao Gate;;Hu Lao Gate;;;;;;;;;x
PROV208;Novyy Arkhangelsk;Novyy Arkhangelsk;Novyy Arkhangelsk;;Novyy Arkhangelsk;;;;;;;;;x
PROV209;Sotogawa no Ten;Sotogawa no Ten;Sotogawa no Ten;;Sotogawa no Ten;;;;;;;;;x
PROV210;Tengoku;Tengoku;Tengoku;;Tengoku;;;;;;;;;x
PROV211;Korolev;Korolev;Korolev;;Korolev;;;;;;;;;x
PROV212;Tannhauser Gate;Tannhauser Gate;Tannhauser Gate;;Tannhauser Gate;;;;;;;;;x
PROV213;Tereshkova;Tereshkova;Tereshkova;;Tereshkova;;;;;;;;;x
PROV214;Trigorin;Trigorin;Trigorin;;Trigorin;;;;;;;;;x
PROV215;Fukuoka;Fukuoka;Fukuoka;;Fukuoka;;;;;;;;;x
PROV216;Ariadne;Ariadne;Ariadne;;Ariadne;;;;;;;;;x
PROV217;WH-367;WH-367;WH-367;;WH-367;;;;;;;;;x
PROV218;WH-732;WH-732;WH-732;;WH-732;;;;;;;;;x
PROV219;WH-835;WH-835;WH-835;;WH-835;;;;;;;;;x
PROV220;WH-178;WH-178;WH-178;;WH-178;;;;;;;;;x
PROV221;WH-336;WH-336;WH-336;;WH-336;;;;;;;;;x
PROV222;WH-930;WH-930;WH-930;;WH-930;;;;;;;;;x
PROV223;Napata;Napata;Napata;;Napata;;;;;;;;;x
PROV224;Alpha Sagittarii;Alpha Sagittarii;Alpha Sagittarii;;Alpha Sagittarii;;;;;;;;;x
PROV225;WH-021;WH-021;WH-021;;WH-021;;;;;;;;;x
PROV226;WH-064;WH-064;WH-064;;WH-064;;;;;;;;;x
PROV227;WH-229;WH-229;WH-229;;WH-229;;;;;;;;;x
PROV228;WH-253;WH-253;WH-253;;WH-253;;;;;;;;;x
PROV229;WH-998;WH-998;WH-998;;WH-998;;;;;;;;;x
PROV230;Chen Pingyuan;Chen Pingyuan;Chen Pingyuan;;Chen Pingyuan;;;;;;;;;x
PROV231;Yonghengde Anbian;Yonghengde Anbian;Yonghengde Anbian;;Yonghengde Anbian;;;;;;;;;x
PROV232;Anquan Gang;Anquan Gang;Anquan Gang;;Anquan Gang;;;;;;;;;x
PROV233;Da Dianhai;Da Dianhai;Da Dianhai;;Da Dianhai;;;;;;;;;x
PROV234;Macau;Macau;Macau;;Macau;;;;;;;;;x
PROV235;Pu-erh;Pu-erh;Pu-erh;;Pu-erh;;;;;;;;;x
PROV236;Kantebolei;Kantebolei;Kantebolei;;Kantebolei;;;;;;;;;x
PROV237;Lasa;Lasa;Lasa;;Lasa;;;;;;;;;x
PROV238;Yulin;Yulin;Yulin;;Yulin;;;;;;;;;x
PROV239;Yesushan;Yesushan;Yesushan;;Yesushan;;;;;;;;;x
PROV240;Tian Yuan;Tian Yuan;Tian Yuan;;Tian Yuan;;;;;;;;;x
PROV241;Hua;Hua;Hua;;Hua;;;;;;;;;x
PROV242;Fanxing Hai;Fanxing Hai;Fanxing Hai;;Fanxing Hai;;;;;;;;;x
PROV243;Wanguan;Wanguan;Wanguan;;Wanguan;;;;;;;;;x
PROV244;Yingshi;Yingshi;Yingshi;;Yingshi;;;;;;;;;x
PROV245;Ghuanghai;Ghuanghai;Ghuanghai;;Ghuanghai;;;;;;;;;x
PROV246;Youfeng;Youfeng;Youfeng;;Youfeng;;;;;;;;;x
PROV247;Tiantiang;Tiantiang;Tiantiang;;Tiantiang;;;;;;;;;x
PROV248;Xianggang Xin;Xianggang Xin;Xianggang Xin;;Xianggang Xin;;;;;;;;;x
PROV249;Leyuan;Leyuan;Leyuan;;Leyuan;;;;;;;;;x
PROV250;Jiayuan;Jiayuan;Jiayuan;;Jiayuan;;;;;;;;;x
PROV251;Liuyang;Liuyang;Liuyang;;Liuyang;;;;;;;;;x
PROV252;Youli;Youli;Youli;;Youli;;;;;;;;;x
PROV253;Qiangying;Qiangying;Qiangying;;Qiangying;;;;;;;;;x
PROV254;Niu Cunlan;Niu Cunlan;Niu Cunlan;;Niu Cunlan;;;;;;;;;x
PROV255;Deng Biao;Deng Biao;Deng Biao;;Deng Biao;;;;;;;;;x
PROV256;Gaodà De Shan;Gaodà De Shan;Gaodà De Shan;;Gaodà De Shan;;;;;;;;;x
PROV257;Jiu Wangguan;Jiu Wangguan;Jiu Wangguan;;Jiu Wangguan;;;;;;;;;x
PROV258;Wei;Wei;Wei;;Wei;;;;;;;;;x
PROV259;Yang Wenli;Yang Wenli;Yang Wenli;;Yang Wenli;;;;;;;;;x
PROV260;Chi Tianliang;Chi Tianliang;Chi Tianliang;;Chi Tianliang;;;;;;;;;x
PROV261;Xueyuan;Xueyuan;Xueyuan;;Xueyuan;;;;;;;;;x
PROV262;Hexi;Hexi;Hexi;;Hexi;;;;;;;;;x
PROV263;Xin Qin;Xin Qin;Xin Qin;;Xin Qin;;;;;;;;;x
PROV264;Baihu ;Baihu ;Baihu ;;Baihu ;;;;;;;;;x
PROV265;Liu Wang;Liu Wang;Liu Wang;;Liu Wang;;;;;;;;;x
PROV266;Liu Yang;Liu Yang;Liu Yang;;Liu Yang;;;;;;;;;x
PROV267;Huangjing;Huangjing;Huangjing;;Huangjing;;;;;;;;;x
PROV268;Huangdong;Huangdong;Huangdong;;Huangdong;;;;;;;;;x
PROV269;Yang Liwei;Yang Liwei;Yang Liwei;;Yang Liwei;;;;;;;;;x
PROV270;Fei Junlong;Fei Junlong;Fei Junlong;;Fei Junlong;;;;;;;;;x
PROV271;Nie Haisheng;Nie Haisheng;Nie Haisheng;;Nie Haisheng;;;;;;;;;x
PROV272;Qinglong;Qinglong;Qinglong;;Qinglong;;;;;;;;;x
PROV273;Jing Haipeng;Jing Haipeng;Jing Haipeng;;Jing Haipeng;;;;;;;;;x
PROV274;Liu Boming;Liu Boming;Liu Boming;;Liu Boming;;;;;;;;;x
PROV275;Xuanwu;Xuanwu;Xuanwu;;Xuanwu;;;;;;;;;x
PROV276;Zhai Zhigang;Zhai Zhigang;Zhai Zhigang;;Zhai Zhigang;;;;;;;;;x
PROV277;Wang Yaping;Wang Yaping;Wang Yaping;;Wang Yaping;;;;;;;;;x
PROV278;Zhang Xiaoguang;Zhang Xiaoguang;Zhang Xiaoguang;;Zhang Xiaoguang;;;;;;;;;x
PROV279;Zhuque;Zhuque;Zhuque;;Zhuque;;;;;;;;;x
PROV280;Abbaba;Abbaba;Abbaba;;Abbaba;;;;;;;;;x
PROV281;Addis Adwa;Addis Adwa;Addis Adwa;;Addis Adwa;;;;;;;;;x
PROV282;Addis Saba;Addis Saba;Addis Saba;;Addis Saba;;;;;;;;;x
PROV283;Haile Selassie;Haile Selassie;Haile Selassie;;Haile Selassie;;;;;;;;;x
PROV284;Menelik;Menelik;Menelik;;Menelik;;;;;;;;;x
PROV285;Afolayan;Afolayan;Afolayan;;Afolayan;;;;;;;;;x
PROV286;Anansi;Anansi;Anansi;;Anansi;;;;;;;;;x
PROV287;Nyame;Nyame;Nyame;;Nyame;;;;;;;;;x
PROV288;Angani Moto;Angani Moto;Angani Moto;;Angani Moto;;;;;;;;;x
PROV289;Mpya ya Zanzibar;Mpya ya Zanzibar;Mpya ya Zanzibar;;Mpya ya Zanzibar;;;;;;;;;x
PROV290;Upeo wa Macho;Upeo wa Macho;Upeo wa Macho;;Upeo wa Macho;;;;;;;;;x
PROV291;Kimbilio;Kimbilio;Kimbilio;;Kimbilio;;;;;;;;;x
PROV292;Ndia Panda;Ndia Panda;Ndia Panda;;Ndia Panda;;;;;;;;;x
PROV293;Tengemano;Tengemano;Tengemano;;Tengemano;;;;;;;;;x
PROV294;Bandari;Bandari;Bandari;;Bandari;;;;;;;;;x
PROV295;Nyota 'Mwisho;Nyota 'Mwisho;Nyota 'Mwisho;;Nyota 'Mwisho;;;;;;;;;x
PROV296;Sisi Alifanya Hivyo;Sisi Alifanya Hivyo;Sisi Alifanya Hivyo;;Sisi Alifanya Hivyo;;;;;;;;;x
PROV297;Amal;Amal;Amal;;Amal;;;;;;;;;x
PROV298;Miixaa'iil;Miixaa'iil;Miixaa'iil;;Miixaa'iil;;;;;;;;;x
PROV299;at-Taw'amayn;at-Taw'amayn;at-Taw'amayn;;at-Taw'amayn;;;;;;;;;x
PROV300;Jabra'iil;Jabra'iil;Jabra'iil;;Jabra'iil;;;;;;;;;x
PROV301;Sakina;Sakina;Sakina;;Sakina;;;;;;;;;x
PROV302;al-Jisr;al-Jisr;al-Jisr;;al-Jisr;;;;;;;;;x
PROV303;Burj Najmii;Burj Najmii;Burj Najmii;;Burj Najmii;;;;;;;;;x
PROV304;Farah;Farah;Farah;;Farah;;;;;;;;;x
PROV305;Israafiil;Israafiil;Israafiil;;Israafiil;;;;;;;;;x
PROV306;Janna;Janna;Janna;;Janna;;;;;;;;;x
PROV307;Makkat al-Jadiida;Makkat al-Jadiida;Makkat al-Jadiida;;Makkat al-Jadiida;;;;;;;;;x
PROV308;Izraa'iil;Izraa'iil;Izraa'iil;;Izraa'iil;;;;;;;;;x
PROV309;al-Bawwaaba;al-Bawwaaba;al-Bawwaaba;;al-Bawwaaba;;;;;;;;;x
PROV310;al-Jazira;al-Jazira;al-Jazira;;al-Jazira;;;;;;;;;x
PROV311;Kathiib;Kathiib;Kathiib;;Kathiib;;;;;;;;;x
PROV312;Qurtubat al-Jadiida;Qurtubat al-Jadiida;Qurtubat al-Jadiida;;Qurtubat al-Jadiida;;;;;;;;;x
PROV313;Shams Akhdar;Shams Akhdar;Shams Akhdar;;Shams Akhdar;;;;;;;;;x
PROV314;al-Hadd;al-Hadd;al-Hadd;;al-Hadd;;;;;;;;;x
PROV315;Hawkwood;Hawkwood;Hawkwood;;Hawkwood;;;;;;;;;x
PROV316;Witchhead Drifts;Congères de la Tête de Sorcière;Hexenkopfnebel Verwehungen;;Montóns de la Cabeza de Bruja;;;;;;;;;x
PROV317;Witchhead Drifts;Congères de la Tête de Sorcière;Hexenkopfnebel Verwehungen;;Montóns de la Cabeza de Bruja;;;;;;;;;x
PROV318;Witchhead Drifts;Congères de la Tête de Sorcière;Hexenkopfnebel Verwehungen;;Montóns de la Cabeza de Bruja;;;;;;;;;x
PROV319;Helix Drifts;Congères de l'Hélice;Helixnebel Verwehungen;;Montóns de la Hélice;;;;;;;;;x
PROV320;Helix Drifts;Congères de l'Hélice;Helixnebel Verwehungen;;Montóns de la Hélice;;;;;;;;;x
PROV321;Helix Drifts;Congères de l'Hélice;Helixnebel Verwehungen;;Montóns de la Hélice;;;;;;;;;x
