#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
String_burnt_out_tank;burnt-out tank;;;;;;;;;;;;;x
String_groundcar;groundcar;;;;;;;;;;;;;x
String_speeder;speeder;;;;;;;;;;;;;x
String_building;building;;;;;;;;;;;;;x
String_low_wall;low wall;;;;;;;;;;;;;x
String_corner;corner;;;;;;;;;;;;;x
String_pillar;pillar;;;;;;;;;;;;;x
String_pile_of_rubble;pile of rubble;;;;;;;;;;;;;x
String_rock;rock;;;;;;;;;;;;;x
String_hill;hill;;;;;;;;;;;;;x
String_boulder;boulder;;;;;;;;;;;;;x
String_tree_trunk;tree trunk;;;;;;;;;;;;;x
String_large_branch;large branch;;;;;;;;;;;;;x
String_waving_weapon;waving [This.GetHerHis] [This.myweapon.GetWeaponType] at you;;;;;;;;;;;;;x
String_rifle;rifle;;;;;;;;;;;;;x
String_missile_launcher;missile launcher;;;;;;;;;;;;;x
String_cannon;cannon;;;;;;;;;;;;;x
String_handgun;handgun;;;;;;;;;;;;;x
String_laser;laser;;;;;;;;;;;;;x
String_sword;sword;;;;;;;;;;;;;x
String_sword;hammer;;;;;;;;;;;;;x
String_plasma_cutter;plasma cutter;;;;;;;;;;;;;x
String_training_weapon_on_you;training [This.GetHerHis] sights on you;;;;;;;;;;;;;x
String_circling_you;slowly circling you, looking for an opening;;;;;;;;;;;;;x
String_enemy_spotted_in_vehicle;[GetSpottingContext]. It looks like you're up against some kind of [From.my_vehicle.GetVehicleType].;;;;;;;;;;;;;x
String_urban_assault_armor;urban assault armor;;;;;;;;;;;;;x
String_tank;tank;;;;;;;;;;;;;x
String_hovertank;hovertank;;;;;;;;;;;;;x
String_armored_car;armored car;;;;;;;;;;;;;x
String_enemy_identified_on_foot;Your military knowledge is finally paying off - you probably know [From.GetOpponentName]'s equipment better than [From.GetSheHe] does. [From.GetSheHeCap] is [From.GetEquipmentDetailed], and [From.GetDuelAction].[From.my_weapon.GetWeaponMeleeBonusAdvice][From.my_weapon.GetWeaponAntiPersonnelBonusAdvice][From.my_weapon.GetWeaponAntiVehicleBonusAdvice][From.my_armor.GetArmorAntiPersonnelResistanceAdvice][From.GetArmorJetpackAdvice][From.GetDuelistHealthAdvice];;;;;;;;;;;;;x
String_weapon_equipped_detailed;armed with [This.my_weapon.GetAnAName];;;;;;;;;;;;;x
String_a_artifact;a [This.GetName];;;;;;;;;;;;;x
String_an_artifact;an [This.GetName];;;;;;;;;;;;;x
String_describe_weapon_melee_bonus_advice; The [This.GetWeaponType] is a devastatingly effective melee weapon.;;;;;;;;;;;;;x
String_describe_weapon_anti_personnel_bonus_advice; The [This.GetWeaponType] can shred infantry in seconds.;;;;;;;;;;;;;x
String_describe_weapon_anti_vehicle_bonus_advice; The [This.GetWeaponType] is extremely effective against armor and targets in cover.;;;;;;;;;;;;;x
String_armor_equipped_detailed;armed with an assault rifle and wearing [This.my_amor.GetName];;;;;;;;;;;;;x
String_describe_armor_anti_personnel_resistance_advice; The armor is virtually immune to small arms fire.;;;;;;;;;;;;;x
String_describe_armor_jetpack_advice; [This.GetSheHeCap] is also equipped with a jetpack, which will make [This.GetHerHim] hard to hit with melee and semi-automatic weapons.;;;;;;;;;;;;;x
String_armor_equipped_melee_detailed;armed with a sword and wearing [This.my_amor.GetName];;;;;;;;;;;;;x
String_weapon_and_armor_equipped_detailed;armed with [This.my_weapon.GetAnAName] and wearing [This.my_armor.GetName];;;;;;;;;;;;;x
String_duelist_health_advice_blinded; [This.GetSheHeCap] has also taken a nasty head wound. [This.GetHerHisCap] visibility should be fairly limited.;;;;;;;;;;;;;x
String_duelist_health_advice_healthy_cybernetics; [This.GetSheHeCap] also has what looks like a cybernetic arm and leg.;;;;;;;;;;;;;x
String_duelist_health_advice_healthy_cybernetic_arm; [This.GetSheHeCap] also has what looks like a cybernetic arm.;;;;;;;;;;;;;x
String_duelist_health_advice_healthy_cybernetic_leg; [This.GetSheHeCap] also has what looks like a cybernetic leg.;;;;;;;;;;;;;x
String_duelist_health_advice_damaged_cybernetics; [This.GetSheHeCap] also has a cybernetic arm and leg, but they're badly damaged. They'll be more of a hindrance than a help.;;;;;;;;;;;;;x
String_duelist_health_advice_damaged_cybernetic_arm; [This.GetSheHeCap] also has a cybernetic arm, but it's badly damaged. It'll be more of a hindrance than a help.;;;;;;;;;;;;;x
String_duelist_health_advice_damaged_cybernetic_leg; [This.GetSheHeCap] also has a cybernetic leg, but it's badly damaged. It'll be more of a hindrance than a help.;;;;;;;;;;;;;x
String_duelist_health_advice_wounded; [This.GetSheHeCap]'s also moving slowly. [This.GetHerHisCap] injury might be catching up to [This.GetHerHim].;;;;;;;;;;;;;x
String_duelist_health_advice_maimed; [This.GetSheHeCap]'s also pretty badly injured. You're pretty sure [This.GetSheHe]'s on the verge of passing out.;;;;;;;;;;;;;x
String_duelist_health_advice_severely_injured; Of course, the most impressive thing is that [This.GetSheHe] can even stand with injuries that bad.;;;;;;;;;;;;;x
String_enemy_identified_in_vehicle;Your military knowledge is finally paying off - you can recognize [From.my_vehicle.GetVehicleType] models on sight. It looks like you're up against [From.my_vehicle.GetAnAName]. It's [From.my_vehicle.GetVehicleMelee][From.my_vehicle.GetVehicleAntiVehicle][From.my_vehicle.GetVehicleAntiPersonnel].[From.my_vehicle.GetVehicleAntiVehicleBonusAdvice][From.my_vehicle.GetVehicleAntiPersonnelBonusAdvice][From.my_vehicle.GetVehicleAntiVehicleResistanceAdvice][From.my_vehicle.GetVehicleAntiPersonnelVulnerableAdvice][From.my_vehicle.GetMeleeVulnerableAdvice];;;;;;;;;;;;;x
String_vehicle_no_weapons;essentially unarmed, despite being a military vehicle;;;;;;;;;;;;;x
String_vehicle_melee_list;armed with a [This.GetVehicleMeleeWeapon];;;;;;;;;;;;;x
String_vehicle_melee_fist;fist;;;;;;;;;;;;;x
String_vehicle_melee_weapon_low_tech;hatchet;;;;;;;;;;;;;x
String_vehicle_melee_weapon_mid_tech;plasma cutter;;;;;;;;;;;;;x
String_vehicle_melee_weapon_high_tech;beam sword;;;;;;;;;;;;;x
String_vehicle_anti_vehicle_list;armed with a [This.GetVehicleAntiVehicleWeapon];;;;;;;;;;;;;x
String_vehicle_anti_vehicle_list_comma;, a [This.GetVehicleAntiVehicleWeapon];;;;;;;;;;;;;x
String_vehicle_anti_vehicle_list_and; and a [This.GetVehicleAntiVehicleWeapon];;;;;;;;;;;;;x
String_vehicle_anti_vehicle_weapon_low_tech;heavy autocannon;;;;;;;;;;;;;x
String_vehicle_anti_vehicle_weapon_mid_tech;heavy plasma cannon;;;;;;;;;;;;;x
String_vehicle_anti_vehicle_weapon_high_tech;fusion lance;;;;;;;;;;;;;x
String_vehicle_anti_personnel_list;armed with a [This.GetVehicleAntiPersonnelWeapon];;;;;;;;;;;;;x
String_vehicle_anti_personnel_list_and; and a [This.GetVehicleAntiPersonnelWeapon];;;;;;;;;;;;;x
String_vehicle_anti_personnel_weapon_low_tech;light vulcan cannon;;;;;;;;;;;;;x
String_vehicle_anti_personnel_weapon_mid_tech;light laser turret;;;;;;;;;;;;;x
String_vehicle_anti_personnel_weapon_high_tech;micro-missile launcher;;;;;;;;;;;;;x
String_vehicle_anti_vehicle_bonus_advice; This model's main cannon has excellent armor penetration.;;;;;;;;;;;;;x
String_vehicle_anti_personnel_bonus_advice; It has superb targeting calibration for picking off infantry.;;;;;;;;;;;;;x
String_vehicle_anti_vehicle_resistance_advice; It's well known for its nearly impenetrable armor.;;;;;;;;;;;;;x
String_vehicle_anti_personnel_vulnerable_advice; Weak armor around the cockpit makes it surprisingly vulnerable to small arms fire.;;;;;;;;;;;;;x
String_vehicle_melee_vulnerable_advice; A design flaw in its gyroscopes makes it vulnerable to being knocked off-balance by heavy physical blows.;;;;;;;;;;;;;x
EVTOPTANEWDUEL0;[Root.GetMeleeAttackDescription];;;;;;;;;;;;;x
String_melee_attack_bayonet;Charge with your bayonet.;;;;;;;;;;;;;x
String_melee_attack_sword;Lunge with your sword.;;;;;;;;;;;;;x
String_melee_attack_weapon;Charge with your [Root.GetWeaponType].;;;;;;;;;;;;;x
String_melee_attack_drive_me_closer;"Drive me closer! I want to hit them with my sword!";;;;;;;;;;;;;x
EVTOPTBNEWDUEL0;[Root.GetMeleeVehicleAttackDescription];;;;;;;;;;;;;x
String_melee_attack_ram;Try to ram the enemy.;;;;;;;;;;;;;x
String_melee_attack_run_over;Try to run [From.GetHerHim] over.;;;;;;;;;;;;;x
String_melee_attack_walker;Go in close with your armor's fists.;;;;;;;;;;;;;x
String_melee_attack_walker_bonus;Charge with your armor's [Root.my_vehicle.GetVehicleMeleeWeapon].;;;;;;;;;;;;;x
EVTOPTCNEWDUEL0;[Root.GetAntiPersonnelAttackDescription];;;;;;;;;;;;;x
String_take_cover_and_fire_basic;Take cover and gun them down.;;;;;;;;;;;;;x
String_take_cover_and_fire_weapon;Take cover and open fire with your [Root.my_weapon.GetName].;;;;;;;;;;;;;x
String_take_cover_and_fire_laser;Take cover and hit the lights.;;;;;;;;;;;;;x
String_fire_vehicle_anti_personnel;Fire your [Root.my_vehicle.GetVehicleAntiPersonnelWeapon].;;;;;;;;;;;;;x
EVTOPTDNEWDUEL0;[Root.GetAntiVehicleAttackDescription];;;;;;;;;;;;;x
String_fire_infantry_anti_vehicle;Fire your [Root.my_weapon.GetName].;;;;;;;;;;;;;x
String_fire_vehicle_anti_vehicle;Fire your [Root.my_vehicle.GetVehicleAntiVehicleWeapon].;;;;;;;;;;;;;x
EVTOPTENEWDUEL0;Retreat.;;;;;;;;;;;;;x
EVTTOOLTIPDUELMELEE;A melee attack can very easily be tactical suicide, especially against heavy armor, but it may take an entrenched opponent off-guard, and may be the only way to keep up with a fleeing opponent.;;;;;;;;;;;;;x
EVTTOOLTIPDUELMELEEVEHICLE;A melee attack can very easily be tactical suicide, but it may take an entrenched opponent off-guard, and may be the only way to keep up with a fleeing opponent.;;;;;;;;;;;;;x
EVTTOOLTIPDUELANTIPERSONNEL;Firing a light weapon is an effective tactic against infantry, but has little effective against vehicles, and on foot, leaves you vulnerable to heavy weapons destroying your cover.;;;;;;;;;;;;;x
EVTTOOLTIPDUELANTIVEHICLE;A heavy weapon is rather unwieldly against most infantry targets, but it can be useful against vehicles and against infantry using light weaponry from cover.;;;;;;;;;;;;;x
EVTTOOLTIPDUELWITHDRAW;Your odds of successfully withdrawing depend on the terrain and your opponent's actions.;;;;;;;;;;;;;x
EVTDESCNEWDUEL3;[Root.GetDuelRoundVictoryDescription];;;;;;;;;;;;;x
String_melee_infantry_victory_over_melee_infantry;You and [From.GetOpponentName] charge at each other at the same instant, rapidly closing the distance. Your weapons clash, [From.GetMeleeWeaponType] against [Root.GetMeleeWeaponType]. [From.GetSheHeCap] makes a mistake. It's not much, but it's all you need.;;;;;;;;;;;;x
String_bayonet;bayonet;;;;;;;;;;;;;x
String_melee_infantry_victory_over_melee_vehicle;You charge the enemy [From.my_vehicle.GetVehicleType], [Root.GetMeleeWeaponType] in hand. It charges towards you at the same instant. It has every advantage. This shouldn't work. Yet somehow you find yourself leaping into the air, grappling onto the [From.my_vehicle.GetVehicleType]'s hull, and driving your [Root.GetMeleeWeaponType] into the cockpit.;;;;;;;;;;;;;x
String_melee_infantry_victory_over_anti_personnel_infantry;[From.GetOpponentName] takes cover behind a [From.GetRandomCover] and opens fire, filling the air with a rain of [From.GetAmmunitionType]. You charge heedlessly through, [Root.GetMeleeWeaponType] in hand, and go in for the kill.;;;;;;;;;;;;;x
String_bullets;bullets;;;;;;;;;;;;;x
String_lead;lead;;;;;;;;;;;;;x
String_tungsten;tungsten;;;;;;;;;;;;;x
String_lasers;lasers;;;;;;;;;;;;;x
String_light;light;;;;;;;;;;;;;x
String_photons;photons;;;;;;;;;;;;;x
String_plasma;plasma;;;;;;;;;;;;;x
String_plasma_bolts;plasma_bolts;;;;;;;;;;;;;x
String_melee_infantry_victory_over_anti_personnel_vehicle;You charge as the [From.my_vehicle.GetVehicleType] opens fire with its [From.my_vehicle.GetVehicleAntiPersonnelWeapon]. This shouldn't work. You should be dead. Yet somehow you find yourself leaping into the air, grappling onto the [From.my_vehicle.GetVehicleType]'s hull, and driving your [Root.GetMeleeWeaponType] into the cockpit.;;;;;;;;;;;;;x
String_melee_infantry_victory_over_anti_vehicle_infantry;You charge, [Root.GetMeleeWeaponType] in hand, as [From.GetOpponentName] opens fire - with [From.my_weapon.GetBasicEquipmentDescription]. It's powerful, to be sure, but clumsy and inaccurate. You have little trouble closing to range.;;;;;;;;;;;;;x
String_melee_infantry_victory_over_anti_vehicle_vehicle;You charge the [From.my_vehicle.GetVehicleType] as it opens fire with its [From.my_vehicle.GetVehicleAntiVehicleWeapon]. It's a powerful weapon, to be sure, but it's too clumsy and inaccurate to hit you. You have little trouble closing in, grappling onto the [From.my_vehicle.GetVhicleType]'s hull, and driving your [Root.GetMeleeWeaponType] into the cockpit.;;;;;;;;;;;;;x
String_melee_infantry_victory_over_withdrawing_infantry;[From.GetOpponentNameCap] tries to run, but you're faster. You chase [From.GetHerHim] down and plunge your [Root.GetMeleeWeaponType] into [From.GetHerHis] back.;;;;;;;;;;;;;x
String_melee_infantry_victory_over_withdrawing_vehicle;The enemy [From.my_vehicle.GetVehicleType] tries to escape, but while it's still turning around, you leap into the air and grapple onto the hull, then plunge your [Root.GetMeleeWeaponType] into its cockpit.;;;;;;;;;;;;;x
String_melee_vehicle_victory_over_melee_infantry;You hit the throttle and accelerate, as [From.GetOpponentName] does the same... on foot. It is little wonder when you simply smash into [From.GetHerHim] with pure brute force.;;;;;;;;;;;;;x
String_melee_walker_victory_over_melee_walker;You hit the throttle and accelerate, as the enemy [From.my_vehicle.GetVehicleType] does the same. Your weapons clash, [From.my_vehicle.GetVehicleMeleeWeapon] against [Root.my_vehicle.GetVehicleMeleeWeapon]. The other machine's pilot makes a mistake. It's not much, but it's all you need.;;;;;;;;;;;;;x
String_melee_walker_victory_over_melee_vehicle;You hit the throttle and accelerate, as the enemy [From.my_vehicle.GetVehicleType] does the same. A simple ramming attack, however, is no match for your machine's [Root.my_vehicle.GetVehicleMeleeWeapon].;;;;;;;;;;;;;x
String_melee_vehicle_victory_over_melee_vehicle;You hit the accelerator and hurtle towards the enemy [From.my_vehicle.GetVehicleType]. It does the same. You act quickly, taking a sharp curve to drift to the right, then come crashing into the enemy from the flank.;;;;;;;;;;;;;x
String_melee_vehicle_victory_over_anti_personnel_infantry;You hit the accelerator as [From.GetOpponentName] takes cover and opens up on you with small arms fire. You are completely unconcerned by the rain of [From.GetAmmunitionType].;;;;;;;;;;;;;x
String_melee_vehicle_victory_over_anti_personnel_vehicle;You hit the accelerator as the enemy [From.my_vehicle.GetVehicleType] opens fire with its [From.my_vehicle.GetVehicleAntiPersonnelWeapon]. The weapon doesn't have a chance of penetrating machine's armor. You crash through.;;;;;;;;;;;;;x
String_melee_vehicle_victory_over_anti_vehicle_infantry;As you hit the accelerator, [From.GetOpponentName] opens fire with [From.my_weapon.GetBasicEquipmentDescription]. But the shot goes wide, and [From.GetSheHe] doesn't have time to reload before you reach point blank range.;;;;;;;;;;;;;x
String_melee_vehicle_victory_over_anti_vehicle_vehicle;As you hit the accelerator, the enemy [From.my_vehicle.GetVehicleType] opens fire with its [From.my_vehicle.GetVehicleAntiVehicleWeapon]. But the shot goes wide, and it doesn't have time to reload before you reach point blank range.;;;;;;;;;;;;;x
String_melee_vehicle_victory_over_withdrawing_infantry;[From.GetOpponentNameCap] tries to run, but you're faster. You chase [From.GetHerHim] down and simple roll right over [From.GetHerHim].;;;;;;;;;;;;;x
String_melee_infantry_victory_over_withdrawing_vehicle;The enemy [From.my_vehicle.GetVehicleType] tries to escape, but while it's still turning around, you accelerate rapidly and ram into it with a heavy crash.;;;;;;;;;;;;;x
String_anti_personnel_infantry_victory_over_melee_infantry;You take cover behind a [Root.GetRandomCover] and open fire as [From.GetOpponentName] charges toward you - directly into a rain of [Root.GetAmmunitionType]. [From.GetSheHeCap] barely makes it halfway.;;;;;;;;;;;;;x
String_anti_personnel_infantry_victory_over_melee_vehicle;The enemy [From.my_vehicle.GetVehicleType] accelerates towards you, intent on reducing you to a smear of blood. You take cover and open up with small arms fire. This shouldn't work, yet somehow a lucky shot penetrates the cockpit.;;;;;;;;;;;;;x
String_anti_personnel_infantry_over_anti_personnel_infantry;You take cover behind a [Root.GetRandomCover], and spot [From.GetOpponentName] hiding behind a [From.GetRandomCover]. There is a brief, tense exchange of fire, but you find your mark first.;;;;;;;;;;;;;x
String_anti_personnel_infantry_victory_over_anti_personnel_vehicle;You take cover behind a [Root.GetRandomCover], and not a moment too soon, as the enemy [From.my_vehicle.GetVehicleType] opens fire with its [From.my_vehicle.GetVehicleAntiPersonnelWeapon]. From the safety of cover, you get off a lucky shot on its cockpit.;;;;;;;;;;;;;x
String_anti_personnel_infantry_victory_over_anti_vehicle_infantry;You take cover behind a [Root.GetRandomCover] and open fire on [From.GetOpponentName], who returns fire with [From.GetHerHis] [From.GetWeaponType]. [From.GetHerHisCap] shot goes wide. Yours doesn't.;;;;;;;;;;;;;x
String_anti_personnel_infantry_victory_over_anti_vehicle_vehicle;You take cover behind a [Root.GetRandomCover] and open fire on the enemy [From.my_vehicle.GetVehicleType]. It returns fire with its [From.my_vehicle.GetVehicleAntiVehicleWeapon], but its shot goes wide. Yours doesn't.;;;;;;;;;;;;;x
String_anti_personnel_infantry_victory_over_withdrawing_infantry;As you take cover behind a nearby [Root.GetRandomCover], [From.GetOpponentName] tries to run. You open fire immediately, [Root.GetAmmunitionType] tearing into [From.GetHerHim] from behind.;;;;;;;;;;;;;x
String_anti_personnel_infantry_victory_over_withdrawing_vehicle;As you take cover behind a nearby [Root.GetRandomCover], [From.GetOpponentName] tries to escape. You open fire immediately, [Root.GetAmmunitionType] tearing into a crucial actuator.;;;;;;;;;;;;;x
String_anti_personnel_vehicle_victory_over_melee_infantry;As [From.GetOpponentName] charges furiously towards you, you calmly open up with your [my_vehicle.GetVehicleAntiPersonnelWeapon]. [From.GetSheHeCap] barely makes it halfway.;;;;;;;;;;;;;x
String_anti_personnel_vehicle_victory_over_melee_vehicle;The enemy [From.my_vehicle.GetVehicleType] accelerates towards you. You open fire with your [my_vehicle.GetVehicleAntiPersonnelWeapon], aiming for the cockpit. Your shots find their mark.;;;;;;;;;;;;;x
String_anti_personnel_vehicle_victory_over_anti_personnel_infantry;Although [From.GetOpponentName] tries to take cover, your reflexes are faster, and you open up with your [my_vehicle.GetVehicleAntiPersonnelWeapon] before [From.GetSheHe] can reach the safety of a nearby [From.GetRandomCover].;;;;;;;;;;;;;x
String_anti_personnel_vehicle_victory_over_anti_personnel_vehicle;You open fire with your [my_vehicle.GetVehicleAntiPersonnelWeapon] at the same time that the enemy [From.my_vehicle.GetVehicleType] opens up with its own light weaponry. Armor holds, but a lucky shot penetrates the enemy's cockpit.;;;;;;;;;;;;;x
String_anti_personnel_vehicle_victory_over_anti_vehicle_infantry;You open fire at the same instant that [From.GetOpponentName] fires [From.GetHerHis] [From.GetWeaponType]. Fortunately for you, [From.GetHerHis] shot goes wide, while yours does not.;;;;;;;;;;;;;x
String_anti_personnel_vehicle_victory_over_anti_vehicle_vehicle;The enemy [From.my_vehicle.GetVehicleType] fires its [From.my_vehicle.GetVehicleAntiVehicleWeapon], but the shot goes wide. You return fire with your [my_vehicle.GetVehicleAntiPersonnelWeapon], which easily penetrates the enemy cockpit.;;;;;;;;;;;;;x
String_anti_personnel_vehicle_victory_over_withdrawing_infantry;As [From.GetOpponentName] turns to run, you open fire with your [my_vehicle.GetVehicleAntiPersonnelWeapon], trying to gun [From.GetHerHim] down from behind. With [From.GetHerHim] out of cover, it's an easy shot to make.;;;;;;;;;;;;;x
String_anti_personnel_vehicle_victory_over_withdrawing_vehicle;The enemy [From.my_vehicle.GetVehicleType] suddenly swerves, trying to turn around and escape. You open fire with your [my_vehicle.GetVehicleAntiPersonnelWeapon], tearing into a crucial actuator.;;;;;;;;;;;;;x
String_anti_vehicle_infantry_victory_over_melee_infantry;As [From.GetOpponentName] charges toward you, you open fire with your [my_weapon.GetName], and [From.GetSheHe] vanishes under a cloud of smoke. You're not sure if it was a direct hit or not, but it definitely hurt.;;;;;;;;;;;;;x
String_anti_vehicle_infantry_victory_over_melee_vehicle;The enemy [From.my_vehicle.GetVehicleType] accelerates toward you, intent on reducing you to a smear of blood. You open fire with your [my_weapon.GetName], and are rewarded with an explosion and a cloud of smoke as it hits the enemy.;;;;;;;;;;;;x
String_anti_vehicle_infantry_victory_over_anti_personnel_infantry;As [From.GetOpponentName] takes cover behind a nearby [From.GetRandomCover], you open fire with your [my_weapon.GetName]. Both [From.GetSheHe] and [From.GetHerHis] cover are blown away in the blast.;;;;;;;;;;;;x
String_anti_vehicle_infantry_victory_over_anti_personnel_vehicle;The enemy [From.my_vehicle.GetVehicleType] opens up with its [From.my_vehicle.GetVehicleAntiPersonnelWeapon], but the pilot's marksmanship is lacking. You return fire with your [my_weapon.GetName], obliterating a portion of its armor.;;;;;;;;;;;;;x
String_anti_vehicle_infantry_victory_over_anti_vehicle_infantry;You fire your [my_weapon.GetName] at [From.GetOpponentName], who returns fire with [From.GetHerHis] own [From.GetWeaponType]. [From.GetHerHisCap] shot goes wide. Yours doesn't.;;;;;;;;;;;;;x
String_anti_vehicle_infantry_victory_over_anti_vehicle_vehicle;You fire your [my_weapon.GetName] at the enemy [From.my_vehicle.GetVehicleType]. It returns fire with its [From.my_vehicle.GetVehicleAntiVehicleWeapon], but its shot goes wide. Yours doesn't.;;;;;;;;;;;;;x
String_anti_vehicle_infantry_victory_over_withdrawing_infantry;[From.GetOpponentNameCap] turns to run. You open fire with your [my_weapon.GetName], and the fleeing figure vanishes under a cloud of smoke and fire.;;;;;;;;;;;;;x
String_anti_vehicle_infantry_victory_over_withdrawing_vehicle;The enemy [From.my_vehicle.GetVehicleType] swerves around to flee. You open fire with your [my_weapon.GetName], and the shot strikes true.;;;;;;;;;;;;;x
String_anti_vehicle_vehicle_victory_over_melee_infantry;As [From.GetOpponentName] charges furiously towards you, you fire your [my_vehicle.GetVehicleAntiVehicleWeapon]. [From.GetSheHeCap] vanishes under a cloud of smoke. You're not sure if it was a direct hit or not, but it definitely hurt..;;;;;;;;;;;;;x
String_anti_vehicle_vehicle_victory_over_melee_vehicle;The enemy [From.my_vehicle.GetVehicleType] accelerates towards you. You open fire with your [my_vehicle.GetVehicleAntiVehicleWeapon], and the shot collides with enemy in a roar of smoke and fire.;;;;;;;;;;;;;x
String_anti_vehicle_vehicle_victory_over_anti_personnel_infantry;[From.GetOpponentNameCap] takes cover behind a nearby [From.GetRandomCover] and opens fire on you with [From.GetHerHis] [From.GetWeaponType]. You ignore the [From.GetAmmunitionType] and return fire with your [my_vehicle.GetVehicleAntiVehicleWeapon], leaving a smoking crater where the cover used to be.;;;;;;;;;;;;;x
String_anti_vehicle_vehicle_victory_over_anti_personnel_vehicle;The enemy [From.my_vehicle.GetVehicleType] opens fire with its [From.my_vehicle.GetVehicleAntiPersonnelWeapon], but your [my_vehicle.GetVehicleType]'s armor plating merely shrugs it off. You return fire with your [my_vehicle.GetVehicleAntiVehicleWeapon]. [From.GetOpponentNameCap]'s armor plating is substantially less impressive.;;;;;;;;;;;;;x
String_anti_vehicle_vehicle_victory_over_anti_vehicle_infantry;You open fire at the same instant that [From.GetOpponentName] fires [From.GetHerHis] [From.GetWeaponType]. Fortunately for you, [From.GetHerHis] shot goes wide, while yours does not.;;;;;;;;;;;;;x
String_anti_vehicle_vehicle_victory_over_anti_vehicle_vehicle;The enemy [From.my_vehicle.GetVehicleType] fires its [From.my_vehicle.GetVehicleAntiVehicleWeapon], but the shot goes wide. You return fire with your own [my_vehicle.GetVehicleAntiVehicleWeapon], which blows away the enemy's armor plating.;;;;;;;;;;;;;x
String_anti_vehicle_vehicle_victory_over_withdrawing_infantry;[From.GetOpponentNameCap] turns to run. You open fire with your [my_vehicle.GetVehicleAntiVehicleWeapon], and the fleeing figure vanishes under a cloud of smoke and fire.;;;;;;;;;;;;;x
