#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESCREGENT1201;You have taken [From.GetFullName] and the [From.PrimaryTitle.GetFullName] as your direct subordinates.;;;;;;;;;;;;;x
EVTDESCREGENT1202;Your executor, [From.GetFullName], has used [From.GetHerHis] authority to require that [FromFrom.GetFullName] and the [FromFrom.PrimaryTitle.GetFullName] report to [From.GetHerHim], rather than to you directly.;;;;;;;;;;;;;x
EVTDESCREGENT1203;[From.GetFullName] has used [From.GetHerHis] authority as executor to require that [FromFrom.GetFullName] and the [FromFrom.PrimaryTitle.GetFullName] report to [From.GetHerHim], rather than to the [From.Liege.GetTitle] directly.;;;;;;;;;;;;;x
EVTDESCREGENT1204;[FromFrom.GetFullName] is now a vassal of [From.GetFullName].;;;;;;;;;;;;;x
regent_appoint_chancellor;Appoint [Root.Liege.GetChancellorName];;;;;;;;;;;;;x
regent_appoint_chancellor_desc;As executor, you have the authority to appoint [This.GetFullName] as the [Root.Liege.GetChancellorName] of the [This.Liege.PrimaryTitle.GetFullName].;;;;;;;;;;;;;x
REGENTAPPOINTCHANCELLOR;[This.GetFullName] will choose whether to accept your offer and become [Root.Liege.GetChancellorName].;;;;;;;;;;;;;x
EVTDESCREGENT1300;TO: [Root.GetFullName]\nFROM: [From.GetFullName]\nRE: Cabinet positions\nAfter much consideration, I have decided to appoint you to the office of [From.Liege.GetChancellorName] of the [From.Liege.PrimaryTitle.GetFullName].;;;;;;;;;;;;;x
EVTDESCREGENT1301;TO: [Root.GetFullName]\nFROM: [From.GetFullName]\nRE: Cabinet positions\nI have decided to accept your offer and serve as the new [Root.Liege.GetChancellorName] of the [Root.Liege.PrimaryTitle.GetFullName].;;;;;;;;;;;;;x
EVTDESCREGENT1302;TO: [Root.GetFullName]\nFROM: [From.GetFullName]\nRE: Cabinet positions\nI'm afraid I must decline. I cannot serve as [Root.Liege.GetChancellorName] at this time.;;;;;;;;;;;;;x
EVTDESCREGENT1303;[From.GetFullName] has used [From.GetHerHis] powers as executor of the [From.Liege.PrimaryTitle.GetFullName] to remove you from you rightful place as [From.Liege.GetChancellorName] and replace you with [FromFrom.GetFullName]!;;;;;;;;;;;;;x
EVTDESCREGENT1304;Your executor, [From.GetFullName], has appointed [FromFrom.GetFullName] as your new [Root.GetChancellorName].;;;;;;;;;;;;;x
regent_appoint_marshal;Appoint [Root.Liege.GetMarshalName];;;;;;;;;;;;;x
regent_appoint_marshal_desc;As executor, you have the authority to appoint [This.GetFullName] as the [Root.Liege.GetMarshalName] of the [This.Liege.PrimaryTitle.GetFullName].;;;;;;;;;;;;;x
REGENTAPPOINTMARSHAL;[This.GetFullName] will choose whether to accept your offer and become [Root.Liege.GetMarshalName].;;;;;;;;;;;;;x
EVTDESCREGENT1400;TO: [Root.GetFullName]\nFROM: [From.GetFullName]\nRE: Cabinet positions\nAfter much consideration, I have decided to appoint you to the office of [From.Liege.GetMarshalName] of the [From.Liege.PrimaryTitle.GetFullName].;;;;;;;;;;;;;x
EVTDESCREGENT1401;TO: [Root.GetFullName]\nFROM: [From.GetFullName]\nRE: Cabinet positions\nI have decided to accept your offer and serve as the new [Root.Liege.GetMarshalName] of the [Root.Liege.PrimaryTitle.GetFullName].;;;;;;;;;;;;;x
EVTDESCREGENT1402;TO: [Root.GetFullName]\nFROM: [From.GetFullName]\nRE: Cabinet positions\nI'm afraid I must decline. I cannot serve as [Root.Liege.GetMarshalName] at this time.;;;;;;;;;;;;;x
EVTDESCREGENT1403;[From.GetFullName] has used [From.GetHerHis] powers as executor of the [From.Liege.PrimaryTitle.GetFullName] to remove you from you rightful place as [From.Liege.GetMarshalName] and replace you with [FromFrom.GetFullName]!;;;;;;;;;;;;;x
EVTDESCREGENT1404;Your executor, [From.GetFullName], has appointed [FromFrom.GetFullName] as your new [Root.GetMarshalName].;;;;;;;;;;;;;x
regent_appoint_treasurer;Appoint [Root.Liege.GetTreasurerName];;;;;;;;;;;;;x
regent_appoint_treasurer_desc;As executor, you have the authority to appoint [This.GetFullName] as the [Root.Liege.GetTreasurerName] of the [This.Liege.PrimaryTitle.GetFullName].;;;;;;;;;;;;;x
REGENTAPPOINTTREASURER;[This.GetFullName] will choose whether to accept your offer of the Treasurership.;;;;;;;;;;;;;x
EVTDESCREGENT1500;TO: [Root.GetFullName]\nFROM: [From.GetFullName]\nRE: Cabinet positions\nAfter much consideration, I have decided to appoint you to the office of [From.Liege.GetTreasurerName] of the [From.Liege.PrimaryTitle.GetFullName].;;;;;;;;;;;;;x
EVTDESCREGENT1501;TO: [Root.GetFullName]\nFROM: [From.GetFullName]\nRE: Cabinet positions\nI have decided to accept your offer and serve as the new [Root.Liege.GetTreasurerName] of the [Root.Liege.PrimaryTitle.GetFullName].;;;;;;;;;;;;;x
EVTDESCREGENT1502;TO: [Root.GetFullName]\nFROM: [From.GetFullName]\nRE: Cabinet positions\nI'm afraid I must decline. I cannot serve as [Root.Liege.GetTreasurerName] at this time.;;;;;;;;;;;;;x
EVTDESCREGENT1503;[From.GetFullName] has used [From.GetHerHis] powers as executor of the [From.Liege.PrimaryTitle.GetFullName] to remove you from you rightful place as [From.Liege.GetTreasurerName] and replace you with [FromFrom.GetFullName]!;;;;;;;;;;;;;x
EVTDESCREGENT1504;Your executor, [From.GetFullName], has appointed [FromFrom.GetFullName] as your new [Root.GetTreasurerName].;;;;;;;;;;;;;x
regent_appoint_spymaster;Appoint [Root.Liege.GetSpymasterName];;;;;;;;;;;;;x
regent_appoint_spymaster_desc;As executor, you have the authority to appoint [This.GetFullName] as the [Root.Liege.GetSpymasterName] of the [This.Liege.PrimaryTitle.GetFullName].;;;;;;;;;;;;;x
REGENTAPPOINTSPYMASTER;[This.GetFullName] will choose whether to accept your offer and become [Root.Liege.GetSpymasterName].;;;;;;;;;;;;;x
EVTDESCREGENT1600;TO: [Root.GetFullName]\nFROM: [From.GetFullName]\nRE: Cabinet positions\nAfter much consideration, I have decided to appoint you to the office of [From.Liege.GetSpymasterName] of the [From.Liege.PrimaryTitle.GetFullName].;;;;;;;;;;;;;x
EVTDESCREGENT1601;TO: [Root.GetFullName]\nFROM: [From.GetFullName]\nRE: Cabinet positions\nI have decided to accept your offer and serve as the new [Root.Liege.GetSpymasterName] of the [Root.Liege.PrimaryTitle.GetFullName].;;;;;;;;;;;;;x
EVTDESCREGENT1602;TO: [Root.GetFullName]\nFROM: [From.GetFullName]\nRE: Cabinet positions\nI'm afraid I must decline. I cannot serve as [Root.Liege.GetSpymasterName] at this time.;;;;;;;;;;;;;x
EVTDESCREGENT1603;[From.GetFullName] has used [From.GetHerHis] powers as executor of the [From.Liege.PrimaryTitle.GetFullName] to remove you from you rightful place as [From.Liege.GetSpymasterName] and replace you with [FromFrom.GetFullName]!;;;;;;;;;;;;;x
EVTDESCREGENT1604;Your executor, [From.GetFullName], has appointed [FromFrom.GetFullName] as your new [Root.GetSpymasterName].;;;;;;;;;;;;;x
regent_appoint_spiritual;Appoint [Root.Liege.GetLordSpiritualName];;;;;;;;;;;;;x
regent_appoint_spiritual_desc;As executor, you have the authority to appoint [This.GetFullName] as the [Root.Liege.GetLordSpiritualName] of the [This.Liege.PrimaryTitle.GetFullName].;;;;;;;;;;;;;x
REGENTAPPOINTSPIRITUAL;[This.GetFullName] will choose whether to accept your offer and become [Root.Liege.GetLordSpiritualName].;;;;;;;;;;;;;x
EVTDESCREGENT1700;TO: [Root.GetFullName]\nFROM: [From.GetFullName]\nRE: Cabinet positions\nAfter much consideration, I have decided to appoint you to the office of [From.Liege.GetLordSpiritualName] of the [From.Liege.PrimaryTitle.GetFullName].;;;;;;;;;;;;;x
EVTDESCREGENT1701;TO: [Root.GetFullName]\nFROM: [From.GetFullName]\nRE: Cabinet positions\nI have decided to accept your offer and serve as the new [Root.Liege.GetLordSpiritualName] of the [Root.Liege.PrimaryTitle.GetFullName].;;;;;;;;;;;;;x
EVTDESCREGENT1702;TO: [Root.GetFullName]\nFROM: [From.GetFullName]\nRE: Cabinet positions\nI'm afraid I must decline. I cannot serve as [Root.Liege.GetLordSpiritualName] at this time.;;;;;;;;;;;;;x
EVTDESCREGENT1703;[From.GetFullName] has used [From.GetHerHis] powers as executor of the [From.Liege.PrimaryTitle.GetFullName] to remove you from you rightful place as [From.Liege.GetLordSpiritualName] and replace you with [FromFrom.GetFullName]!;;;;;;;;;;;;;x
EVTDESCREGENT1704;Your executor, [From.GetFullName], has appointed [FromFrom.GetFullName] as your new [Root.GetLordSpiritualName].;;;;;;;;;;;;;x
