#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESCDIPLOMACY103;TO: [Root.GetTitle] [Root.GetFullName], [Root.PrimaryTitle.GetName]\nFROM: [From.GetTitle] [From.GetFullName], [From.PrimaryTitle.GetName]\nRE: Attacks against our nation\nThe [FromFrom.PrimaryTitle.GetFullName] is now a member state of the [From.PrimaryTitle.GetFullName], and your continued attacks against our territory will no longer be tolerated.;;;;;;;;;;;;;x
EVTDESCDIPLOMACY104;TO: [Root.GetTitle] [Root.GetFullName], [Root.PrimaryTitle.GetName]\nFROM: [From.GetTitle] [From.GetFullName], [From.PrimaryTitle.GetName]\nRE: Petition for membership\nYour request for membership in the [From.PrimaryTitle.GetFullName] is hereby rejected.;;;;;;;;;;;;;x
EVTDESCDIPLOMACY1000;You are making preparations for a grand congress. Its purpose will be to negotiate the reformation of the [Root.Capital.Empire.GetFullName].;;;;;;;;;;;;;x
EVTTOOLTIPDIPLOMACY1001;is invited to the congress.;;;;;;;;;;;;;x
EVTDESCDIPLOMACY1001;TO: [Root.GetFullName], [Root.GetTitle] of [Root.PrimaryTitle.GetName]\nFROM: [From.GetFullName];;;;;;;;;;;;;x
EVTDESCDIPLOMACY1200;The preliminary negotiations are complete - all those remaining have agreed, in principle, to reforming the [Root.Capital.Empire.GetFullName]. However, there is still the matter of the new constitution. First is the matter of how new leaders will be selected.;;;;;;;;;;;;;x
EVTOPTADIPLOMACY1200;Leaders will be elected by a federal council.;;;;;;;;;;;;;x
EVTDESCDIPLOMACY1004;TO: [Root.GetTitle] [Root.GetFullName], [Root.PrimaryTitle.GetName]\nFROM: [From.GetTitle] [From.GetFullName], [From.PrimaryTitle.GetName]\nI will hereby attend to your congress;;;;;;;;;;;;;x
EVTDESCDIPLOMACY1003;TO: [Root.GetTitle] [Root.GetFullName], [Root.PrimaryTitle.GetName]\nFROM: [From.GetTitle] [From.GetFullName], [From.PrimaryTitle.GetName]\nYour will to see me in this congress is hereby rejected;;;;;;;;;;;;;x
EVTDESCDIPLOMACY1100;The congress convenes;;;;;;;;;;;;;x
EVTOPTADIPLOMACY1100;Leaders that has accepted to participate arrive;;;;;;;;;;;;;x
EVTTOOLTIPDIPLOMACY1101;is coming;;;;;;;;;;;;;x
EVTTOOLTIPDIPLOMACY1201;chooses Federal Elective;;;;;;;;;;;;;x
EVTDESCDIPLOMACY1300;The attendees are now choosing between a Senate Rule or A Ruling by Decree;;;;;;;;;;;;;x
EVTOPTADIPLOMACY1300;You choose to establish a senate;;;;;;;;;;;;;x
EVTOPTBDIPLOMACY1300;You choose not to establish a senate and rule by decree;;;;;;;;;;;;;x
EVTDESCDIPLOMACY1150;Nobody came to your congress. It is a huge failure and one that diminished your prestige like never before.;;;;;;;;;;;;;x
EVTTOOLTIP1301;is informed;;;;;;;;;;;;;x
EVTTOOLTIP1305;is informed;;;;;;;;;;;;;x
EVTDIPLOMACY1401;Welcome to the Confederation;;;;;;;;;;;;;x
EVTDESCDIPLOMACY1310;Someone has demanded for a Senate to be institued;;;;;;;;;;;;;x
EVTTOOLTIPDIPLOMACY1311;obtains the Senate intitution. Having obtained his will, he doesnt leave the congress;;;;;;;;;;;;;x
EVTDESCDIPLOMACY1400;Your confederation congress is an absolute success. You have gained a new lordship above greater lands and are now the ruler of a confederation. You will be remembered throughout time.;;;;;;;;;;;;;x
EVTOPTBDIPLOMACY1200;We will use the traditional laws of [Root.PrimaryTitle.GetName].;;;;;;;;;;;;;x
EVTDESCDIPLOMACY1201;The preliminary negotations are complete - all those remaining have agreed, in principle, to reforming the [Root.Capital.Empire.GetFullName], and you have begun discussing the matter of the new constitution. [From.GetFullName] has proposed the creation of a federal council, who will elect new leaders.;;;;;;;;;;;;;x
EVTDESCDIPLOMACY1205;The preliminary negotations are complete - all those remaining have agreed, in principle, to reforming the [Root.Capital.Empire.GetFullName], and you have begun discussing the matter of the new constitution. [From.GetFullName] wishes to select leaders according to the traditional laws of [From.PrimaryTitle.GetName].;;;;;;;;;;;;;x
EVTOPTADIPLOMACY1205;I have no objections.;;;;;;;;;;;;;x
EVTOPTBDIPLOMACY1205;[Root.PrimaryTitle.GetName] demands elections by a federal council.;;;;;;;;;;;;;x
EVTDESCDIPLOMACY1210;Your proposal has not gone over as well as you'd hoped - [From.GetFullName] of [From.PrimaryTitle.GetName] has demanded that leaders be elected by a federal council, and is threatening to withdraw from the congress if this demand is not met.;;;;;;;;;;;;;x
EVTDESCDIPLOMACY1211;After objections raised by [FromFrom.GetFullName] of [FromFrom.PrimaryTitle.GetName], [From.FullName] has agreed that leaders will be elected by a federal council.;;;;;;;;;;;;;x
EVTDESCDIPLOMACY1212;[From.GetFullName] has refused to agree to your entirely reasonable demands for an equal say in the leadership of the new federation. It is clear that [Root.PrimaryTitle.GetName] has no place in this congress.;;;;;;;;;;;;;x
EVTDESCDIPLOMACY1213;[FromFrom.GetFullName] of [FromFrom.PrimaryTitle.GetName] and [From.GetFullName] of [From.PrimaryTitle.GetName] are at loggerheads over the issue of how the new federation's leadership will be selected. Infuriated, [FromFrom.PrimaryTitle.GetName] has withdrawn from the congress.;;;;;;;;;;;;;x
break_up_empire_decision;Break Up The [Root.PrimaryTitle.GetFullName];;;;;;;;;;;;;x
break_up_empire_decision_desc;As [Root.GetTitle], you have absolute power over the abominable [Root.PrimaryTitle.GetFullName]. It is time that this oppressive empire ceased to exist altogether.;;;;;;;;;;;;;x
EVTDESCDIPLOMACY200;As [Root.GetTitle], you have absolute power over the abominable [Root.PrimaryTitle.GetFullName]. It is time that this oppressive empire ceased to exist altogether.;;;;;;;;;;;;;x
EVTNAMEDIPLOMACY201;End of an Empire;;;;;;;;;;;;;x
EVTDESCDIPLOMACY201;[From.GetTitle] [From.GetFullName] has issued a shocking proclamation - henceforth, the [From.PrimaryTitle.GetFullName] no longer exists. It is to be immediately dissolved, and its major regional governments allowed to go free.;;;;;;;;;;;;;x
ask_for_gift_as_favor;Ask for a Gift;;;;;;;;;;;;;x
ask_for_gift_as_favor_desc;Ask [This.GetFullName] to send you a gift of cash, either in exchange for a future favor or to repay one [This.GetSheHe] already owes you.;;;;;;;;;;;;;x
EVTDESCDIPLOMACY2002;Money is tight. You need an extra shot of cash, and [From.GetFullName] has some to spare.;;;;;;;;;;;;;x
EVTOPTADIPLOMACY2002;Time to call in the favor [From.GetSheHe] owes me.;;;;;;;;;;;;;x
EVTOPTBDIPLOMACY2002;Hopefully, [From.GetSheHe]'ll do it in return for a future favor.;;;;;;;;;;;;;x
EVTDESCDIPLOMACY2010;TO: [Root.GetFullName]\nFROM: [From.GetFullName]\nRE: Financial assistance\nI once did you a particular service. I now hope that you will repay me. I am in dire need of financial assistance, and ask that you send me a small contribution.;;;;;;;;;;;;;x
EVTDESCDIPLOMACY2011;TO: [Root.GetFullName]\nFROM: [From.GetFullName]\nRE: Financial assistance\nDone. The money is yours. Consider the two of us even.;;;;;;;;;;;;;x
EVTDESCDIPLOMACY2012;TO: [Root.GetFullName]\nFROM: [From.GetFullName]\nRE: Financial assistance\nI'm sorry, but I cannot afford to pay you at this time. I hope that this difficulty will not come between us in the future.;;;;;;;;;;;;;x
EVTDESCDIPLOMACY2020;TO: [Root.GetFullName]\nFROM: [From.GetFullName]\nRE: Financial assistance\nI am in dire need of additional funds. If you would send me a small contribution, I would be happy to repay the favor at a later date.;;;;;;;;;;;;;x
EVTDESCDIPLOMACY2021;TO: [Root.GetFullName]\nFROM: [From.GetFullName]\nRE: Financial assistance\nI have sent you the money as requested. I hope that you will be willing to repay this favor in the future.;;;;;;;;;;;;;x
EVTDESCDIPLOMACY2022;TO: [Root.GetFullName]\nFROM: [From.GetFullName]\nRE: Financial assistance\nI'm sorry, but I cannot afford to pay you at the moment. You will have to look elsewhere.;;;;;;;;;;;;;x
